test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
10,0.4389911860472502*sin(1.4975289619673555*sin(0.962471595060415*exp(-1.5269642187968986*x1)))+0.07974049903077418,C*sin(C*sin(C*exp(C*x1)))+C,"       x₁
 x₁ - ℯ  
ℯ        ","exp,sub,x1,exp,x1","[2.42436014e-02 1.22180473e-34 5.95629041e-09 3.49983344e-18
 1.27620834e-02 4.05573482e-18 7.59998657e-29 1.73444226e-02
 2.69560323e-38 7.00898331e-21 2.24133582e-13 4.05669760e-02
 8.70123121e-45 1.79099385e-02 1.32380268e-02 1.11583158e-17
 1.39014642e-02 8.59042740e-55 1.83825677e-02 2.34507689e-02
 1.01318015e-02 1.97791184e-02 7.71151074e-03 2.28336389e-02
 3.49898524e-25 1.13842908e-54 7.26383163e-03 1.30239733e-02
 1.08727480e-19 7.60280368e-03 2.96603039e-12 1.06083465e-23
 8.73687191e-20 1.13107254e-14 1.64200268e-02 4.92407082e-18
 1.34519708e-21 4.42727990e-02 8.95480586e-22 8.58782596e-13
 1.51641430e-02 1.04018422e-02 9.82129965e-42 4.86939547e-18
 1.75233834e-02 1.33251885e-52 2.12830737e-02 2.43290081e-59
 5.65686315e-12 1.32531411e-08 2.32119154e-31 7.61116895e-18
 4.47125238e-02 1.28996628e-17 2.86213519e-12 3.29458664e-02
 8.30062006e-03 4.46609860e-41 5.02002053e-15 2.85363540e-02
 3.26750459e-21 3.93455246e-02 4.92873772e-57 8.29092256e-03
 1.90102368e-08 8.44504106e-03 2.54946599e-25 8.31671414e-03
 6.55755426e-58 2.77272382e-02 4.43909173e-02 3.81323918e-23
 2.02856383e-02 1.23246177e-09 3.06114518e-23 4.81575679e-16
 3.57960281e-16 3.32894941e-12 1.39124213e-23 1.06361445e-14
 2.77154308e-18 3.93051451e-02 9.92197196e-21 9.60146789e-03
 3.02802401e-02 8.55762108e-03 4.42042791e-02 1.30855202e-41
 3.67019594e-02 1.58404719e-25 1.65291849e-02 1.30763722e-12
 2.05709302e-08 9.46344418e-03 1.20811535e-02 2.89065122e-02
 6.78304631e-03 1.95322982e-62 1.25770906e-02 2.37996535e-02
 4.04804019e-48 7.40834630e-13 2.02287919e-02 1.05701908e-02
 4.02191023e-11 2.33602018e-02 1.90168306e-02 8.80317886e-19
 1.32402642e-47 4.40129902e-02 3.68129079e-34 4.61869459e-02
 4.27556196e-02 1.29470523e-02 2.36534148e-02 1.10988578e-02
 8.41000076e-03 2.04460500e-02 2.42047940e-02 1.21442359e-02
 1.16973422e-42 1.56963662e-61 2.35890424e-02 2.43516124e-51
 1.54413168e-02 4.84370733e-17 1.05590401e-08 5.97191008e-23
 1.02552799e-02 1.30175881e-33 1.45346749e-02 2.51655996e-62
 1.66305362e-02 4.71871391e-02 1.54607695e-02 2.51133091e-02]",0.02111765136138617,6.583180904388428
11,-1.261186545284206*x1+0.6005845897909672,C*x1+C,"         ⎛        ⎛        ⎛ 2⋅x₁⎞⎞⎞
         ⎜    -x₁⋅⎝x₁ + log⎝ℯ    ⎠⎠⎟
-x₁ + cos⎝x₁⋅ℯ                     ⎠","sub,cos,div,x1,exp,mul,add,mul,log,mul,exp,x1,exp,x1,div,exp,x1,sub,add,add,sub,exp,x1,x1,x1,x1,x1,x1,x1,x1","[-2.40767988 -3.41402713  5.10511987  4.52123378 -2.393545   -2.52768291
  4.72151646  4.92965563 -3.08519432 -2.74284508 -3.99089111 -3.03344741
 -3.96772731  5.05446297 -2.45692357  5.14898177  5.73650794 -3.35214242
 -2.55590109  5.69155314 -3.14978597  5.65581992  4.49280025  4.73522236
 -3.54983943  5.88940494  5.95055128 -3.10017451  5.72176141 -3.77075392
  5.52758418  4.83412019  4.53223151  4.87147298 -2.04658549  4.97809028
 -2.03055807  4.18944848 -2.49046046  5.24120856  5.15511058  4.57174131
 -2.05699848  5.69196888 -2.99088817 -2.59274561 -2.08349832  5.47855371
  4.62830326  4.21604326  4.99289305  4.79513977]",0.03056377701934744,7.05969762802124
12,-0.34490546156049606*cos(0.46545149936723096*x1)+0.04505895934728654,C*cos(C*x1)+C,log(sin(1)),"log,sin,div,x1,x1","[-0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375]",0.07343304490726482,6.533005237579346
13,1.6529784374121679*sin(-1.5375802897077722*cos(1.3154090681573773*x1+0.15552232680953137))*0.06485601163546484*cos(0.6166292287609223*x1+1.9703423724518605)+-1.7850352796040387,C*sin(C*cos(C*x1+C))*C*cos(C*x1+C)+C,cos(3),"cos,div,add,x1,add,x1,x1,x1","[-0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925]",0.03134654003493706,7.02672266960144
14,0.6152452540843867*x1+0.8975729858139387*sin(1.9187124643037632*x1+-1.6464785427536985)+0.719872591743822,C*x1+C*sin(C*x1+C)+C,x₁⋅sin(x₁) + x₁,"add,mul,x1,sin,x1,x1","[-7.75066155e+00  4.43204433e-04 -7.22851409e+00 -9.20341436e+00
 -2.59261474e+00 -7.20034045e+00  1.26067326e+00  1.02824732e-01
  3.71481440e-01 -9.23083900e+00  1.17291293e-01 -6.65193167e+00
 -8.70786162e+00 -8.82991107e+00 -3.01153163e+00 -9.67257673e+00
 -7.93550293e+00 -9.54082919e+00 -4.66247110e+00  2.55908145e+00
 -3.16601884e+00 -6.67888788e+00  1.24303670e+00 -3.11460887e+00
 -2.88001129e+00 -7.60379138e+00 -7.65919443e+00  8.37871451e-03
 -9.08451705e+00  1.92602868e+00 -5.16869291e+00  6.98459185e-01
  8.94137368e-01  1.48281112e-04 -4.74238667e+00  1.78865494e-01
 -3.87283695e+00  5.78843018e-01  5.48747759e-02 -4.29283821e+00
 -8.58285715e+00  7.69319791e-01 -7.53613805e+00 -3.30643706e+00
  8.41479259e-01 -5.26625330e+00  1.25826719e+00  8.01265601e-03
  2.25614690e+00  1.15569295e+00 -7.32986916e+00  4.39253659e-01
 -9.00221493e+00 -6.64252354e+00 -4.63673828e+00  9.33055059e-01
  1.53006036e+00  2.97509283e+00 -6.67804918e+00  3.20599565e+00
  5.48457877e-03 -5.30976524e+00  6.15337146e-01  1.78106402e-01
  1.29236413e-02  1.80860179e+00  3.30638452e+00 -5.66875520e+00
 -3.91759548e+00  3.14029487e+00 -9.78173990e+00 -8.89348956e+00
 -2.72913321e+00  1.55967800e+00 -4.17703904e+00  1.78263513e-02
 -3.79409395e+00  9.48106486e-01  4.23871439e-01  9.62867050e-01
 -9.62538582e+00  1.20960118e+00 -9.79276045e+00  8.28688748e-01
  2.28364160e-05  3.09669800e-01  2.17583639e+00  2.13574608e+00
  9.85145490e-02 -6.58437142e+00  5.14714073e-01 -9.55843017e+00
 -5.09019422e+00  2.37296142e+00  1.04503382e+00 -9.78632924e+00
  1.63681247e-02  6.69462145e-02 -5.84881478e+00  1.84304510e-01
 -6.04518779e+00  3.73004480e-01 -4.50207086e+00  8.59189834e-01]",0.6546339492753858,6.60502552986145
15,0.8547974944106911*x1**4+-1.422835701698845*x1**3+0.5654746697971955*x1**2+1.4762952720168387*x1**2*-2.0181195123723383*exp(0.12471616227250237*x1)+0.530236635530426,C*x1**4+C*x1**3+C*x1**2+C*x1**2*C*exp(C*x1)+C,"   ⎛               ⎛   ⎛         ⎛       x₁⎞⎞     ⎞⎞       
   ⎜               ⎜   ⎜      x₁⋅⎝-x₁ + ℯ  ⎠⎟     ⎟⎟       
   ⎜      -x₁ + sin⎝x₁⋅⎝x₁ + ℯ              ⎠ - x₁⎠⎟       
x₁⋅⎜-x₁ + ─────────────────────────────────────────⎟ - 2⋅x₁
   ⎝                          x₁                   ⎠       ","sub,sub,mul,sub,div,sub,sin,sub,mul,x1,add,exp,mul,x1,sub,div,mul,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-7.38556411e+00 -2.56173685e+01 -1.02942813e+01 -2.87391536e+01
 -3.51471065e+00 -1.76569759e+01 -6.74336203e+00 -3.17000714e+01
 -3.52612866e+01 -2.20416075e+01 -2.47307964e+01 -3.09312453e+00
 -2.76449186e+01 -3.80000485e+01 -2.15520994e+01 -3.42439818e+01
 -3.31342031e+01 -5.37109764e-01 -7.02328095e+00 -3.91202582e+00
 -2.11923225e+01 -2.54836907e+00 -3.12800413e+00 -2.21375576e+01
 -2.10654313e+01 -1.19193664e+00 -2.88779469e+01 -2.26336810e+01
  1.34833575e-01 -6.75737350e+00 -6.33464090e+00 -2.38748498e+01
 -1.66159444e+00 -1.02616043e+01 -2.87687762e+01 -2.47867319e+01
 -7.12982651e+00 -2.20342989e+01 -3.41236884e+00 -2.65689221e+00
 -7.40181596e+00 -3.88684878e+01 -3.86513243e+01 -4.13447194e+00
 -3.05916769e+01 -3.14255506e+01 -7.11997598e+00 -3.38955080e+00
  1.19749200e-01 -3.49988099e+01 -7.15217066e+00 -3.35628330e+01
 -3.24307599e+01 -4.77732036e+00 -3.58916038e+01 -7.02836073e+00
 -6.75177715e+00 -3.44309633e+01 -3.08362536e+00 -3.12145792e+01
 -7.22341324e+00 -1.45297777e+00 -5.20731825e+00 -2.98584249e+01
 -2.82972501e+01 -3.22661737e+01 -2.95883157e+01 -1.87077915e+01
 -2.90323773e+01 -4.84142510e+00 -2.00853637e+01 -7.10103657e+00
 -2.28018271e+01 -2.58422596e+00 -3.47939145e+01 -2.24224982e-01
 -1.81745044e+01 -1.85888154e+01 -3.63016064e+01 -3.29092793e+00
 -2.95328351e+01 -2.31266459e+01 -2.95223038e+01 -2.64523146e+01
 -2.76620619e+01 -3.67348752e+00 -2.90843757e+01 -2.41866728e+01
 -4.80920534e+00 -2.57693037e+01 -3.70960691e+01 -2.21902923e+01
 -3.16916302e+01 -5.51967265e+00 -6.26877968e+00  1.19263681e-01
 -3.47537915e+01 -2.38958908e+01 -2.27722681e+01 -2.15630447e+01
 -3.59053836e+00 -8.38952310e+00 -1.57847922e+00 -6.78027214e+00
 -2.23532681e+01 -2.37801814e+00 -3.74060249e+01 -8.12120913e-02
 -2.00033236e+01 -2.29882386e+01 -3.46223886e+00 -2.06288907e+01
 -3.00514802e+01 -2.57448165e+01 -3.21278633e+00 -3.37062922e+00
 -3.89643356e+01 -7.21890199e+00 -1.73198092e+01 -3.12035257e+00
 -2.01003511e+01  2.94329046e-02 -3.66035349e+00 -2.35111428e+01
 -7.22214090e+00 -2.43939498e+00 -2.87875278e+01 -2.83587218e+01
 -2.15175270e+01 -2.08280035e+01 -2.09906474e+01 -1.97775210e+01
 -3.20450815e+01 -3.50809476e+01 -7.10152782e+00 -6.77246504e+00
 -4.74239152e-01 -2.64596587e+01 -7.20812576e+00 -1.38764207e-01
 -2.67183512e+01 -2.74654533e+01 -2.91367735e+01 -4.11943084e-01
 -3.22807471e+01 -2.14411047e+01 -7.20635443e+00 -3.49881730e+01
 -7.34823144e+00 -7.93347875e+00 -3.30723745e+01 -3.10326165e+01
 -2.42299739e+01 -7.13774877e+00 -2.71373522e+01 -2.58996502e+01
 -2.58718972e+00 -2.13140821e+01  5.96039679e-02 -2.14014652e+01
 -1.31450299e+00 -2.27024501e+01 -3.71871352e+01 -3.21748692e+00
 -2.12859813e+01 -6.12454527e+00 -3.31480298e+00 -3.42659910e+01
 -3.08966797e+00 -1.87004683e+01 -3.14102723e+01 -2.05491262e+01
 -2.89366919e+01 -3.00615066e+00 -1.93458742e+01 -2.89727442e+01
 -3.59111961e+01 -3.36186630e+00 -4.43153938e-01 -1.08370147e+01
 -3.05234213e+01 -3.60856376e+01 -2.12132400e+01 -6.05561804e+00
  6.95401930e-02 -2.43359305e+01 -4.40183724e-01 -3.29885943e+00
 -3.46011507e+01]",10.14629913267862,7.319739818572998
16,0.1572458762874711*log(-0.5405933989843736*log(0.6776499655148762*x1+-1.6145518816379296))+-0.6612123536816352,C*log(C*log(C*x1+C))+C,cos(ℯ),"cos,exp,div,x1,x1","[-0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391]",0.0049746385468603495,6.501507759094238
17,1.0785935803259168*x1**2+0.7646449346032376*x1+0.4179003394787535,C*x1**2+C*x1+C,3⋅x₁,"add,add,x1,x1,x1","[-11.44509906 -11.40867837 -12.77533635  10.33644915  10.86297408
  -9.40916739 -11.78429397 -12.19186929  -9.51158949  11.3442705
  14.78376822 -10.61632608 -10.18584888  13.79709024  14.30191497
  12.11118903 -10.71853341  -9.95911512 -14.52709983  10.0764771
  10.94789652   9.62395776 -14.57619573 -10.98522666 -12.35566851
  13.82768325 -14.61229053  -9.44469483 -12.15677697  -9.91902843
  -9.7648476  -13.32286902  11.45515917   9.8182113  -11.92380786
  12.94769034   9.61279695  10.52969109 -12.94576623  13.3442949
  14.7589734   -9.51116478  10.23065664 -14.61643731  11.10198453
 -14.23499838 -13.74903708  10.96515255  -9.81190857  -9.20917365
 -14.05982481  13.56932304   9.26848818 -14.0111007    9.07068237
  14.98825638  10.20354831  -9.36609489  11.46276252 -13.29276864
 -10.28069583  -9.54252174  11.80819173 -12.21499458 -14.56237008
   9.44574414 -13.93686759 -10.04722317  13.68779376 -12.84418038
  12.75800844 -12.4414413  -13.26586995  14.68039029  14.25604296
 -12.75446589 -11.12155305  14.53987143  -9.51348981 -13.78372689
  10.68137922 -13.4738952   12.05515521  13.2383121   13.28345802
  -9.68214324  14.65400715 -10.83063     13.28469021  11.64876189]",0.4377290948556637,7.206677675247192
18,0.013542333344178203*cos(1.8125496219324648*x1)+0.31043652086063256,C*cos(C*x1)+C," cos(ℯ)
ℯ      ","exp,cos,exp,div,x1,x1","[0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689 0.40182689
 0.40182689 0.40182689 0.40182689 0.40182689]",0.0017645720782375116,6.717687368392944
19,1.4923956463232302*cos(0.6164579105895567*x1+-1.1955515677529764)/1.1749370767110645*cos(-1.706110802697683*x1)+1.8313846865514263,C*cos(C*x1+C)/C*cos(C*x1)+C," ⎛                  cos(x₁)        ⎞
 ⎜ (-x₁ + sin(x₁))⋅ℯ       ⋅sin(x₁)⎟
 ⎝ℯ                                ⎠
ℯ                                   ","exp,exp,mul,exp,cos,x1,mul,sin,x1,sub,sin,x1,x1","[3.18828452e+119 4.33670369e+001 5.87428515e+000 3.70731077e+001
 4.63385184e+001 4.91144799e+000 1.72954265e+006             inf
 2.49443436e+000 2.41812103e+000 6.95640715e+001 3.14947478e+011
 4.39279848e+012 5.70878174e+019 3.78996035e+233 2.44423187e+000
 1.38032510e+003 2.09990545e+068 2.46740743e+000 4.84773935e+000
             inf 2.44781392e+000 3.58787131e+000 4.63248429e+000
 5.34636747e+001 2.56274350e+000             inf 3.15876618e+099
 7.99205816e+010 3.70813900e+022 5.63216725e+001 2.93501872e+004
 2.90828412e+002 1.44262035e+001 6.31071731e+000 1.59392397e+001
 2.35881088e+004             inf 2.62893717e+000 5.17044318e+000
 1.51609197e+001 2.79031959e+104 2.53673065e+000 4.94840097e+000
 9.19659704e+003 8.63626966e+027             inf 2.48437477e+007
 5.71451654e+000 5.92160089e+031 8.44765049e+000             inf
 5.41660735e+049 1.88057732e+051 6.62306030e+227 6.75560285e+002
 1.76214635e+068 5.33597692e+000 3.38525404e+009 1.29189508e+254
 3.44215249e+000 2.48420918e+000 2.30004777e+001             inf
 5.83829703e+000 5.65561813e+000 3.65849649e+000 1.19869009e+002
 3.14453745e+000 9.48667099e+018 3.43662894e+004 2.80240795e+000
             inf 9.71915888e+003 4.89886466e+000             inf
 3.97960378e+032 2.17789515e+003 6.17308400e+001 4.41391600e+003
 2.18492585e+111 3.60234614e+000 2.60921938e+002 8.92461972e+000
 1.15003505e+011 1.48315724e+001 2.51319442e+000 5.21552019e+060
 5.01411828e+092 7.27960346e+000             inf             inf
 2.60667904e+000 4.57410264e+000 2.59125866e+001             inf
             inf 4.84131643e+001 6.52163784e+112 2.54102895e+000
 1.53288969e+001 4.48193877e+004 5.47970791e+007 2.57713462e+000
 4.40995112e+000 7.01716132e+004             inf 3.01803152e+000
 2.95658393e+000 9.29705839e+002 3.92789999e+000 1.87649461e+001
 3.26479591e+000 3.02884354e+000             inf 7.51625055e+010
 2.62475142e+001 3.07367952e+000 1.78637958e+002 1.31801936e+003
 1.25013557e+079]",inf,6.738290309906006
20,1.6447123170986808*cos(-0.5142288077587731*x1+1.2714232951824718)+1.8062943725828164,C*cos(C*x1+C)+C,"    ⎛    -x₁⎞
 cos⎝x₁⋅ℯ   ⎠
ℯ            ","exp,cos,div,x1,exp,x1","[0.61854152 2.70434244 2.71451066 2.69845012 2.52608118 2.71130574
 2.67986255 2.69461541 2.06287439 1.85668034 0.96279026 2.71214044
 2.69346549 2.70502352 0.59545783 2.71625555 2.69229306 2.44470237
 1.31686739 2.70478701 0.86140656 0.88286763 0.45395449 1.13662503
 2.70752498 2.61020886 2.71243088 2.69784535 1.05507073 1.97649001
 2.22801155 1.8422328  1.86875545 2.71381051 2.69131168 2.71110208
 2.69903825 2.69914949 2.71536231 2.69122622 2.70852007 2.71063597
 2.71625812 1.56744025 2.42855438 2.70361488 2.70905144 1.51910887
 2.71280603 0.6054033  2.18687787 0.36850385 2.68959672 2.70093928
 2.71426206 2.70008672 2.71648558 2.71079274 2.70713915 2.70425284
 0.93128308 2.70396187 0.56597334 0.40013595 2.21262842 2.71480242
 0.36813366 2.71224372 1.83423726 2.70958528 0.37162334 2.71524637
 2.70903315 2.44440043 0.3798223  0.49450576 0.57071376 2.71667307
 2.71281602 2.69948703 2.71034653 0.38190849 2.70804024 0.37191697
 0.881113   2.70879779 0.42732018 2.01950653 2.71435512 0.47545741
 0.37245583 2.7094639  2.70518785 1.96042407 2.71661661 0.37339234
 1.28124182 2.7071312  0.62532149 2.71258357 2.22266127 2.7068174
 2.56147355 2.70668294 2.69713583 2.71408326 1.33362085 2.71065413
 2.71577725 2.30835112 2.68885803 0.39733551 1.87796307 2.71664751
 2.69694056 0.58288592 2.71311391 2.71392875 2.70634965 0.36994513
 2.71611742 0.38372293 2.26750173 0.42782521 2.70388609 2.71034717
 2.00333703 1.04662845 2.69886055 2.71306838 0.47115939 1.33164225
 0.38322941 1.25545493 2.70725639 0.46229582 2.71633624 0.66151602
 2.7158312  0.8061503  2.69759473 0.39345965 0.77645114 2.71339922
 2.7076459  2.7148647  2.71449705 0.41323342 2.70975101 2.29786998
 1.37266892 0.92923181 0.38731607 0.77780743 2.44873043 0.37335734
 2.71401862 0.43619678 2.71370535 2.69708529 2.71332165 2.7056353
 2.42957052 2.70615306 2.71605721 1.21080559 2.70491553 2.69432775
 0.42058543 2.40185201 2.71288125 2.71644074 2.71446659 2.7133458
 1.58155435 2.71638191 1.05671971 0.60627499]",0.03695736045680249,6.99703574180603
21,1.0116301179794478*cos(1.044412277131494*sqrt(1.6864153431782363*abs(1.025852086457534*x1)))+-0.7681370685173301,C*cos(C*sqrt(C*abs(C*x1)))+C,"   ⎛sin(x₁)⎞
log⎜───────⎟
   ⎝   x₁  ⎠","log,div,sin,x1,x1","[        nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan -5.05512032         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan -3.2766994
 -3.54254021         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan -3.32976605         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan         nan         nan
         nan         nan         nan]",,6.537184476852417
22,-1.4588438613161983*x1*1.9139690789142754*log(-0.8381755234085491*x1)*1.817880342195691*cos(0.9889949194222294*x1)+0.030448894137805826,C*x1*C*log(C*x1)*C*cos(C*x1)+C,"   ⎛         ⎛   ⎛          ℯ⎞⎞⎞
   ⎜      cos⎝x₁⋅⎝-x₁ + x₁⋅ℯ ⎠⎠⎟
x₁⋅⎜-x₁ + ─────────────────────⎟
   ⎝                x₁         ⎠","mul,sub,div,cos,sub,add,x1,mul,sub,mul,exp,div,mul,exp,div,div,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-13.20274257 -13.96897436 -18.52235837 -13.86682418 -12.01556604
 -12.33199269 -25.19175878  -9.21752954 -23.37972831 -19.12619571
  -9.45729064 -21.71890109 -10.28676984 -17.26080093]",10.806436099731116,6.8537280559539795
23,-1.3961541103239279*x1**3+-0.6063396495393512*x1**2+1.8825620638540639*x1+-0.9990908758013148,C*x1**3+C*x1**2+C*x1+C,"    ⎛         ⎛   ⎛            2     ⎞     ⎞⎞
  2 ⎜         ⎜   ⎜      - 2⋅x₁  + x₁⎟     ⎟⎟
x₁ ⋅⎜-x₁ + cos⎜x₁⋅⎜-x₁ + ────────────⎟ - x₁⎟⎟
    ⎝         ⎝   ⎝           x₁     ⎠     ⎠⎠","mul,mul,x1,sub,cos,div,mul,sub,mul,sub,mul,div,div,sub,x1,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-141.68288632   57.51755079   99.49204652   57.93063462 -108.76462397
   41.61007792  -93.02338434  110.62119589  -90.71989497   37.44559568
 -110.13410397  130.40739071   51.43859396   72.04973123   50.54757041
  -99.21462905  -70.4374286   -35.66924809   60.41903417   43.62767513
   40.76193776  -55.43718754  -35.0025872   -90.5126534   -36.3594369
  -34.40237153  -99.82348638 -104.94806962]",1.670359052417653,7.257380962371826
