test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
743,-1.6685257294366813*x1**2+-0.20373199887903182*x1+-0.6877166547718596*exp(-0.227853516531906*x1)+-0.8948357289233979,C*x1**2+C*x1+C*exp(C*x1)+C,"   ⎛               ⎛   ⎛         ⎛       x₁⎞⎞     ⎞⎞       
   ⎜               ⎜   ⎜      x₁⋅⎝-x₁ + ℯ  ⎠⎟     ⎟⎟       
   ⎜      -x₁ + sin⎝x₁⋅⎝x₁ + ℯ              ⎠ - x₁⎠⎟       
x₁⋅⎜-x₁ + ─────────────────────────────────────────⎟ - 2⋅x₁
   ⎝                          x₁                   ⎠       ","sub,sub,mul,sub,div,sub,sin,sub,mul,x1,add,exp,mul,x1,sub,div,mul,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ -6.91164478 -22.45347364 -32.79732851  -3.70979361 -38.14909468
 -22.85878908  -7.19389742 -36.23586917   0.0926604  -29.59834486
  -7.55166458  -3.07886403  -3.10520025 -24.93125005 -35.83922881
  -6.83606182  -3.08674587 -34.76360113   0.1418339   -0.40213049
   0.12213643 -27.93914794  -3.82793491 -29.42914132  -3.6203776
 -35.41142332 -35.15416582  -8.66785716   0.12773418   0.07755008]",3.0781389534507975,6.374048471450806
744,-1.8497943286724314*x1+-0.4011248116967918,C*x1+C,"           ⎛          ⎛           2     ⎞⎞
           ⎜          ⎜       3⋅x₁  + x₁⎟⎟
           ⎜          ⎜       ──────────⎟⎟
           ⎜          ⎜           x₁    ⎟⎟
           ⎜2⋅x₁ + log⎝-x₁ + ℯ          ⎠⎟
-2⋅x₁ + cos⎜─────────────────────────────⎟
           ⎝              x₁             ⎠","sub,sub,cos,div,add,add,log,sub,exp,div,add,mul,add,add,div,x1,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 6.33600962  7.85647464  8.55291     5.98008536  7.42509707 -6.89501678
  7.34743846  8.34368779 -8.42422558 -6.14791996  7.2937264   8.14633363
  9.11495935  9.86831121  8.63578582  7.82973944 -7.39000987  9.59908496
 -9.14925493 -6.98144612 -5.59669327  8.21277367 -7.57358621  6.81238268
 -8.8899695   9.16671385  7.74416579 -5.55087213  8.49528688 -7.96945687]",0.014648064008662079,6.107198476791382
745,1.1268426769983702*sin(-1.288289739434928*x1**4+1.4311322408917593*x1**3+-1.358419523457393*x1**2+-0.11669436475040396*x1+-1.483187550774785)+0.5540708659111888,C*sin(C*x1**4+C*x1**3+C*x1**2+C*x1+C)+C,"   ⎛   ⎛         ⎛ ⎛    ⎛       x₁    ⎞⎞⎞⎞⎞
   ⎜   ⎜         ⎜ ⎜ x₁⋅⎝-x₁ - ℯ   + 1⎠⎟⎟⎟⎟
   ⎜   ⎜         ⎜ ⎝ℯ                  ⎠⎟⎟⎟
   ⎜   ⎜         ⎝ℯ                     ⎠⎟⎟
cos⎝x₁⋅⎝-2⋅x₁ + ℯ                        ⎠⎠","cos,div,mul,mul,sub,sub,exp,exp,sub,add,exp,mul,sub,div,exp,x1,exp,x1,add,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-0.77541905  0.7675112   0.82430347  0.99794887  0.43933046  0.95439091
  0.97117503 -0.89046274  0.85177738 -0.95999268 -0.03926501  0.72014997
  0.8653593  -0.84166015  0.77900106  0.414467    0.12212355  0.67102177
 -0.61781951  0.025857   -0.89386311  0.04983079  0.82247844 -0.14700118
  0.9829743  -0.15832009 -0.93622514 -0.51752583 -0.80837992 -0.22360858]",0.2304219121653598,6.045590162277222
746,-2.083658355139627*sin(0.04411739356322153*x1)+-1.0423080178896424,C*sin(C*x1)+C,cos(3),"cos,div,add,x1,add,x1,x1,x1","[-0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925]",0.023469615284640002,6.174015045166016
747,0.17510857222714726*x1**2+0.12627495435609193*x1+-0.7842197373543001,C*x1**2+C*x1+C,"             ⎛         x₁⎞
             ⎜        ℯ  ⎟
             ⎜ 2⋅x₁ - ───⎟
    -2⋅x₁    ⎜         x₁⎟
x₁⋅ℯ     ⋅sin⎝ℯ          ⎠","div,mul,mul,exp,sub,div,mul,x1,sub,log,sin,mul,div,exp,sub,x1,sub,div,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 2.38432508e-12 -4.82329344e+00 -4.55212925e+00  5.12092262e-04
  4.82053067e-12 -4.75553714e+00  1.34590265e-08  1.20203589e-03
 -3.24950158e+00 -4.01455697e+00  2.25940410e-10  2.90619300e-03
  1.87890218e-06 -4.99305563e+00  4.62676478e-05  1.32798488e-04
  5.38551751e-07  1.53380746e-07  1.35496964e-10 -4.07390692e+00
 -4.29560567e+00  2.15802523e-06 -3.16311881e+00  9.56585042e-09
  3.54409441e-09 -4.31766895e+00 -4.20386241e+00  1.02312572e-06
  6.05207020e-05  1.58440438e-09]",0.2807272675153721,6.030482053756714
748,-1.1084140831845264*sin(1.3895392392076777*x1+1.7463093711481035)+1.913545396420536,C*sin(C*x1+C)+C,"    ⎛              ⎛    2⎞ ⎞
    ⎜          -log⎝2⋅x₁ ⎠ ⎟
    ⎜          ────────────⎟
    ⎜                3     ⎟
    ⎜              x₁      ⎟
    ⎜-x₁ + x₁⋅ℯ            ⎟
 cos⎜──────────────────────⎟
    ⎝          x₁          ⎠
ℯ                           ","exp,cos,div,sub,mul,div,exp,sub,x1,x1,exp,div,div,div,log,div,mul,x1,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[2.70563158 2.70811884 2.71250466 2.71397859 2.70336098 2.71554578
 2.71020673 2.71193564 2.7036162  2.70226388 2.71066576 2.71096205
 2.70172945 2.70980934 2.71065054 2.7085408  2.7130821  2.710754
 2.70434313 2.71424622 2.71237313 2.70664821 2.71501423 2.71454212
 2.71108423 2.71288543 2.7164516  2.71648443 2.71672322 2.70875002]",0.14192786960899267,6.1914966106414795
749,1.5065237640957791*x1**4*-0.6094311855455474*cos(1.8646263149958053*exp(-0.10590248539502545*x1))+1.8258734633523437*x1**2+1.9116697987708524,C*x1**4*C*cos(C*exp(C*x1))+C*x1**2+C,"   ⎛     ⎛          ⎛       x₁⎞⎞               ⎞
   ⎜     ⎜          ⎜ x₁ + ℯ  ⎟⎟               ⎟
   ⎜     ⎜       cos⎝ℯ        ⎠⎟               ⎟
x₁⋅⎝- x₁⋅⎝-x₁ + ℯ              ⎠ - x₁ + sin(x₁)⎠","mul,sub,sin,x1,add,mul,sub,mul,div,exp,cos,div,mul,exp,add,add,sub,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 1.37607053e+01 -1.78304921e+02 -9.39226899e+01 -1.10601480e+02
 -2.02162970e+02  4.19249004e+01  2.37970078e+01 -1.25057717e+02
 -9.28830940e+01  1.22705502e+01  6.57849167e+00  4.54328726e+01
 -9.65990075e+01 -1.13970299e+02 -2.19590988e+02  4.78756400e+00
 -6.97120255e+01 -1.47067882e+02  1.39095181e+01  2.23489425e+01
  4.46155915e+01 -1.32582169e+02 -2.20244091e+02 -6.03747094e+01
 -1.02210661e+02  9.98842628e+00  5.32394946e+01  1.31530756e+01
 -1.75098629e+02 -8.15719077e-02]",18.398457361927285,6.242842197418213
750,-1.2015679461841289*exp(0.39740571991317575*x1)+-1.4568690691200201,C*exp(C*x1)+C,cos(3),"cos,div,add,x1,add,x1,x1,x1","[-0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925]",0.6374441655394955,6.13886570930481
751,0.020583416095522722*log(1.2323916136858712*x1**2+-0.7567605375873654*x1+-0.25134659299940076*log(-1.3895700917185203*x1))+1.2938797060051175,C*log(C*x1**2+C*x1+C*log(C*x1))+C,"    ⎛                   1                   ⎞
 sin⎜───────────────────────────────────────⎟
    ⎜         2 ⎛  2 ⎛  2     ⎞     ⎞       ⎟
    ⎜       x₁ ⋅⎝x₁ ⋅⎝x₁  - x₁⎠ + x₁⎠ + 2⋅x₁⎟
    ⎜       ────────────────────────────────⎟
    ⎜                      x₁               ⎟
    ⎝-x₁ + ℯ                                ⎠
ℯ                                            ","exp,sin,div,x1,mul,sub,exp,div,add,add,mul,mul,add,mul,mul,sub,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[1.25534366 1.         1.         1.         1.36501139 1.35822356
 1.23514859 1.         1.27565213 1.         1.         1.25847959
 1.         1.         1.27109883 1.22612145 1.         1.
 1.31455772 1.         1.23695497 1.24897878 1.         1.22445799
 1.         1.3035881  1.         1.         1.27021063 1.36896439]",0.008796713687255077,6.03551721572876
752,-2.069765266258665*sin(1.7465197210374517*x1+1.719498885161955)+-1.5468067749623287,C*sin(C*x1+C)+C,log(x₁⋅sin(x₁)),"log,mul,x1,sin,x1","[        nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan -0.97623911 -1.08035006
         nan         nan         nan         nan         nan         nan
         nan         nan         nan         nan -7.85600822         nan
         nan         nan         nan         nan         nan         nan]",,5.911351442337036
753,1.296284942381757*cos(-1.4809201621546428*x1)+-1.7909379877021123,C*cos(C*x1)+C,"      x₁
x₁ - ℯ  ","sub,x1,exp,x1","[  -3.66926444   -3.24026527  -70.35024703  -36.01587228 -133.51999799
 -139.0655851   -76.65892209   -4.70027192   -4.72746087   -3.97916451
  -90.67074261  -38.30504776  -18.20121272   -3.70469263   -3.09592519
  -57.26087881   -4.23150735   -3.31386799  -34.78196842   -4.97724896
  -51.92144713  -21.27685065   -3.10353552  -60.24302409  -19.61263445
  -90.81442973   -3.26233301   -4.17973826   -3.66090512   -3.45075876]",394.71717541053266,6.232691526412964
754,1.252935348134836*x1+-0.32172878477882194*sin(-0.33982651049775914*x1+1.5576109616482685)+-1.3325868781587675,C*x1+C*sin(C*x1+C)+C,"      cos(x₁)
x₁ - ℯ       ","sub,x1,exp,cos,x1","[-3.63729429  2.7592739   3.22840764  3.68617757  3.70788141  3.15554613
 -3.80772068 -3.87624053 -3.90985427 -5.16552602 -3.53236099 -3.40359957
 -4.33481372 -4.28972826 -6.19114645 -4.99616723 -4.14576406 -5.33181655
 -4.36078501 -4.87319435  3.71230643  2.74273527 -3.65641545 -5.72617383
  3.71229273  3.01263314  3.22135413  3.37565023  3.14643278 -5.12691158]",0.07243215665994987,6.086270332336426
755,-0.9664003581836309,C,cos(3),"cos,div,add,x1,add,x1,x1,x1","[-0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925]",0.00010515291871681523,6.142034292221069
756,0.19651612936623986*cos(0.9562688401765338*x1)+1.441502424742477,C*cos(C*x1)+C,"   2        
sin (x₁) + 1","add,div,x1,x1,mul,sin,x1,sin,x1","[1.19644772 1.99296537 1.09886854 1.41863526 1.96793478 1.13227379
 1.05158413 1.55512501 1.09735854 1.12058412 1.00238086 1.93211539
 1.91667903 1.02901854 1.95882589 1.88367607 1.10116618 1.20396256
 1.08311406 1.7327252  1.10912335 1.98940515 1.40601348 1.27327129
 1.35073363 1.96916016 1.60707728 1.32023567 1.01819459 1.94427476]",0.01679240593077934,6.183151483535767
757,0.8043575097998867*sin(-0.4386881840247474*exp(0.309957638579478*x1))+-1.0790332216942913,C*sin(C*exp(C*x1))+C,cos(3),"cos,div,add,x1,add,x1,x1,x1","[-0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925]",0.04007690632694231,6.102530241012573
758,1.5430757349855706*log(-0.3429781074582907*x1)+-0.9046938879044353,C*log(C*x1)+C,"   ⎛   ⎛       x₁⎞⎞
log⎝log⎝-x₁ + ℯ  ⎠⎠","log,log,sub,exp,x1,x1","[0.29455279 1.28873477 0.24659289 1.20789942 1.09125504 1.20384162
 0.17112371 0.35365627 0.45494665 1.38972812 1.47632294 0.42932393
 1.29174368 0.29568545 1.60008989 1.59339035 1.50271581 1.3156263
 1.45807872 1.23658473 1.13668218 1.5379235  1.4697687  0.42851909
 1.55622583 1.41774181 1.18706129 1.20646859 1.56241418 1.085949  ]",0.9470304219261626,6.088348388671875
759,-0.25376736206348727*x1**4+0.8798600837884814,C*x1**4+C,"    ⎛                ⎛ ⎛     ⎛      ⎛ x₁⎞⎞⎞⎞⎞     
    ⎜                ⎜ ⎜     ⎜      ⎝ℯ  ⎠⎟⎟⎟⎟     
    ⎜                ⎜ ⎜ -sin⎝x₁ - ℯ     ⎠⎟⎟⎟     
    ⎜                ⎜ ⎝ℯ                 ⎠⎟⎟     
    ⎜       -x₁ + log⎝ℯ                    ⎠⎟     
    ⎜       ────────────────────────────────⎟     
  2 ⎜                      x₁               ⎟     
x₁ ⋅⎝-x₁ + ℯ                                ⎠ + x₁","add,mul,mul,sub,exp,div,sub,log,sub,add,exp,exp,sin,sub,mul,div,exp,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 47.34660935 -34.03253403 -96.59524374 116.23816177 123.19976091
  48.54069798  58.0725196  -99.52019763 -60.81806546  77.57094109
 -21.35566178 -34.27879268 -26.21697096  55.42881304 -37.88665504
  37.6190109  -34.37664439 -47.89246652 -84.34267865 -74.94911529
 -20.14383378 -63.17005855 -58.10839344 -52.98721258 -26.31432505
  86.25944303 -24.04609834  93.00573072  29.9050276   50.85121884]",0.7096403535149718,6.30346941947937
760,2.0281857965166057*log(-0.4438460064560035*x1)*-1.1157330926868105*log(0.9834475867271171*x1+-1.959872802013338)+1.5706605432633198,C*log(C*x1)*C*log(C*x1+C)+C," ⎛                  cos(x₁)        ⎞
 ⎜ (-x₁ + sin(x₁))⋅ℯ       ⋅sin(x₁)⎟
 ⎝ℯ                                ⎠
ℯ                                   ","exp,exp,mul,exp,cos,x1,mul,sin,x1,sub,sin,x1,x1","[1.36264674e+241             inf 9.92012911e+014 7.62652622e+056
 1.60674517e+043 6.52472131e+045 1.05024223e+003 2.95332166e+002
 5.16761059e+000 2.80377262e+003 5.46185907e+000 4.61414139e+092
 8.41116763e+001 3.20045299e+000 1.52285841e+002 6.78825385e+000
 1.52959596e+285 1.11890807e+001             inf 8.17294476e+001
 1.09949940e+022 3.50485140e+000 2.73977517e+001 7.22249327e+001
 3.14301871e+187 3.93181661e+001 3.37223938e+119 5.88403559e+000
 3.27803048e+005 2.31858651e+023]",inf,6.121612071990967
761,0.8822211996946967*log(-1.933584933267853*x1)+1.69454577082155,C*log(C*x1)+C,"    ⎛   ⎛   ⎛  4 ⎛        x₁⎞     ⎞⎞⎞
    ⎜   ⎜   ⎜x₁ ⋅⎝2⋅x₁ + ℯ  ⎠ + x₁⎟⎟⎟
 sin⎜log⎜log⎜─────────────────────⎟⎟⎟
    ⎝   ⎝   ⎝          x₁         ⎠⎠⎠
ℯ                                    ","exp,sin,log,log,div,mul,div,add,mul,add,sub,mul,mul,mul,add,add,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[2.56959584 2.58722671 2.63971263 2.56295628 2.52709121 2.26117934
 2.58417749 2.31955409 2.50902984 2.19219326 2.39931309 2.23760751
 2.26940014 2.33174894 2.62515532 2.58229923 2.65030747 2.38748538
 2.46933069 2.65667573 2.40660843 2.62054533 2.5098522  2.46190225
 2.57541628 2.18396604 2.5127542  2.69614689 2.61824493 2.26881008]",0.05810890427185388,6.085218667984009
762,0.3217780808924324*sin(-0.12762685342569324*sin(0.4914068813978627*x1))+1.460151496023455,C*sin(C*sin(C*x1))+C,"    ⎛                   1                   ⎞
 sin⎜───────────────────────────────────────⎟
    ⎜         2 ⎛  2 ⎛  2     ⎞     ⎞       ⎟
    ⎜       x₁ ⋅⎝x₁ ⋅⎝x₁  - x₁⎠ + x₁⎠ + 2⋅x₁⎟
    ⎜       ────────────────────────────────⎟
    ⎜                      x₁               ⎟
    ⎝-x₁ + ℯ                                ⎠
ℯ                                            ","exp,sin,div,x1,mul,sub,exp,div,add,add,mul,mul,add,mul,mul,sub,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[1.24971313 1.34689268 1.         1.28939151 1.         1.
 1.         1.38130667 1.3372363  1.         1.         1.
 1.         1.36796237 1.31873441 1.         1.29326654 1.
 1.         1.24571323 1.         1.3215493  1.         1.33620846
 1.25236232 1.         1.25574075 1.37245121 1.22312571 1.        ]",0.013679291701659876,5.947413206100464
763,1.371809790078026*log(-0.39229257750306923*log(1.7262107074431738*x1))+-0.8044378729746045,C*log(C*log(C*x1))+C,cos(3),"cos,div,add,x1,add,x1,x1,x1","[-0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925]",0.008600516406265963,5.917136907577515
764,0.6707254318082279*exp(1.891110844205592*exp(1.588746387355577*x1)*-1.6545243512369665*exp(0.5520597006388388*x1**2))+1.1899771914319697,C*exp(C*exp(C*x1)*C*exp(C*x1**2))+C,"    ⎛                   1                   ⎞
 sin⎜───────────────────────────────────────⎟
    ⎜         2 ⎛  2 ⎛  2     ⎞     ⎞       ⎟
    ⎜       x₁ ⋅⎝x₁ ⋅⎝x₁  - x₁⎠ + x₁⎠ + 2⋅x₁⎟
    ⎜       ────────────────────────────────⎟
    ⎜                      x₁               ⎟
    ⎝-x₁ + ℯ                                ⎠
ℯ                                            ","exp,sin,div,x1,mul,sub,exp,div,add,add,mul,mul,add,mul,mul,sub,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[1.26368799 1.         1.31128598 1.         1.         1.
 1.22040089 1.         1.2718396  1.         1.2295725  1.
 1.         1.3162235  1.         1.         1.31443427 1.
 1.         1.35292319 1.30490401 1.         1.33641704 1.22018718
 1.32100888 1.         1.         1.         1.         1.        ]",0.01873146424001709,6.1604931354522705
765,0.6332177129688614*x1+0.6521792560037558*exp(1.6252999813712896*x1)+-0.644492221626177,C*x1+C*exp(C*x1)+C,"   ⎛      x₁⎞
x₁⋅⎝x₁ + ℯ  ⎠","mul,add,x1,exp,x1,x1","[238.89554161 131.44190905 190.84217024  19.52509868 127.81810333
  24.62289572  10.79985166 106.5697957   14.78026601   9.01599022
 151.12488332 104.67042486 366.38553522  12.41243427  21.88072996
  14.40519614 181.02892249  14.04116618   9.65381703  22.21310529
  17.45069526 160.73589954 574.709733    11.92827966  18.26954285
 305.0923846   19.91431244 719.75328029  17.39801963 314.67314769]",34.99439683755801,6.274108171463013
766,-1.7987384826603128*x1**2+1.5886209737818793*x1+-0.9314752726768531*log(0.732388543888487*x1+-0.16768823172907932)+-1.9188831140013918*sin(0.8863313279364355*x1+-1.6168253847169238)**5+-0.8058748095685808,C*x1**2+C*x1+C*log(C*x1+C)+C*sin(C*x1+C)**5+C,3⋅x₁⋅cos(x₁),"mul,add,add,x1,x1,x1,cos,x1","[ 0.16453148 -5.79917935  7.06338781 -3.91604357  9.86344919 -9.73551773
  7.77977076 -9.33330337 -6.28753126 -3.21908651 -2.58531672  4.39937195
  6.40895467 -9.40676162  6.66258228 -8.88459801 -9.68692604 -2.76630912
  9.83576573 -9.83011547  9.63609708  3.32357031 -1.43037382  8.4437463
 -9.37548234  9.3896505   5.76032812 -0.39196489  7.36340617 -7.05372585]",2.7608918627157175,6.211138963699341
767,-0.8346013215788843*x1**2+1.0434623528349531,C*x1**2+C,"           ⎛          ⎛           2     ⎞⎞
           ⎜          ⎜       3⋅x₁  + x₁⎟⎟
           ⎜          ⎜       ──────────⎟⎟
           ⎜          ⎜           x₁    ⎟⎟
           ⎜2⋅x₁ + log⎝-x₁ + ℯ          ⎠⎟
-2⋅x₁ + cos⎜─────────────────────────────⎟
           ⎝              x₁             ⎠","sub,sub,cos,div,add,add,log,sub,exp,div,add,mul,add,add,div,x1,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-6.17616191 -8.75193602 -9.29469666  6.7664636  -8.96294825 -5.74634132
 -7.20599959 -7.25615044 -9.33579399  9.39258933 -5.66547951  8.41667877
  8.60976158 -5.97129953 -6.96885547  9.36054508 -9.26988954  7.84233471
  7.0796514   8.3730311  -7.30758618 -5.72694891  9.49550249 -9.43141832
 -8.23656626 -9.3028523  -6.45964384 -7.21209728  6.62341774  5.9793703 ]",0.579425833839644,6.058511018753052
768,0.01186837965655263*exp(-1.2003989530216317*x1)+-1.6103767083832503,C*exp(C*x1)+C,cos(3),"cos,div,add,x1,add,x1,x1,x1","[-0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925]",0.27589923442352454,6.202379941940308
769,1.6574638201727527*cos(1.0998742478737649*x1)+1.586386388998943,C*cos(C*x1)+C,"    ⎛   ⎛          -x₁⎞⎞
 cos⎝x₁⋅⎝-x₁ + x₁⋅ℯ   ⎠⎠
ℯ                       ","div,mul,exp,cos,mul,sub,div,exp,sub,mul,div,log,mul,add,log,div,exp,x1,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[0.60608607 1.99317913 0.47774729 2.60927859 2.6541701  0.56675686
 2.69574726 2.14231993 0.52807243 0.50229353 0.36861879 0.52014023
 0.68120855 0.37232773 0.44462685 0.36788497 2.2410074  2.02662803
 0.57985611 2.67269502 1.25006027 2.56311607 0.95467372 2.70291235
 2.70079853 1.21429275 2.52767585 0.39843684 1.39745184 0.38065351]",0.15929531931038765,6.211935043334961
770,-1.968213351440331*x1**6+1.5024840624111588*x1**5+0.5570199856300433*x1**4+-1.2668144844267326*x1**3+1.8400623671906007*x1**2+-1.2657902644578978*x1+0.4362353974378852,C*x1**6+C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C,"      ⎛  2    ⎛    x₁     ⎞     ⎞  x₁
-x₁ + ⎝x₁ ⋅sin⎝x₁⋅ℯ   - x₁⎠ - x₁⎠⋅ℯ  ","sub,mul,exp,x1,mul,x1,add,x1,sub,div,sub,mul,mul,sin,add,sub,sub,mul,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[    3.80164555 -2021.81737124    61.57980202   314.02181926
 -2106.837269    -325.64854159 -1027.16913903     3.59617571
     3.74024244     4.53567951  -381.90804854   -81.75856873
   631.22178207  -627.168713     976.60369824     3.84169048
  -455.41893516  -207.24313807     4.72949136     3.9586666
  -974.00415633   730.10584393  1667.31464415   147.00421961
  -140.85938545   -47.56867055     3.67412543     3.48828877
  1440.42421437  -212.97735778]",2148.794084032546,6.408808469772339
771,-1.6054890991721174*x1**2+-0.939167784840653*x1+-1.3575048160166845,C*x1**2+C*x1+C,"    ⎛                ⎛ ⎛     ⎛      ⎛ x₁⎞⎞⎞⎞⎞     
    ⎜                ⎜ ⎜     ⎜      ⎝ℯ  ⎠⎟⎟⎟⎟     
    ⎜                ⎜ ⎜     ⎜     ℯ     ⎟⎟⎟⎟     
    ⎜                ⎜ ⎜ -sin⎜x₁ - ──────⎟⎟⎟⎟     
    ⎜                ⎜ ⎜     ⎜        2  ⎟⎟⎟⎟     
    ⎜                ⎜ ⎜     ⎝      x₁   ⎠⎟⎟⎟     
    ⎜                ⎜ ⎝ℯ                 ⎠⎟⎟     
    ⎜       -x₁ + log⎝ℯ                    ⎠⎟     
    ⎜       ────────────────────────────────⎟     
  2 ⎜                      x₁               ⎟     
x₁ ⋅⎝-x₁ + ℯ                                ⎠ + x₁","add,mul,mul,sub,exp,div,sub,log,sub,add,exp,exp,sin,sub,div,div,exp,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[  80.07221799  -33.14366251  -50.98627151   35.94723959   31.96622007
   38.25569976 -101.07840028  -40.68101475  -84.91600106  -48.91854993
  -32.88665106  -75.21123626  -20.53268038   90.97635474  -37.5588148
   26.70340702   80.33617312  -51.0138212  -101.50649741  -20.14234045
  -35.0330067    66.42468314   26.67581254  -21.37167958  -94.00939705
   28.92301364  -85.14175494   46.36630433  -43.64719811  -73.99366293]",5.974663202473289,6.214961290359497
772,-0.5137098184041624*sin(-0.5329831426328986*exp(1.3727564250464148*x1))+2.0978527459171983,C*sin(C*exp(C*x1))+C," sin(1)
ℯ      ","exp,sin,div,x1,x1","[2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682
 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682
 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682
 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682
 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682]",0.013214462323319564,6.0752012729644775
773,-1.8750490391704233*x1+-2.0903952897699227,C*x1+C,-x₁ + log(cos(1)),"sub,add,sub,add,sub,log,cos,sub,add,exp,div,sub,x1,x1,sub,sub,div,x1,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 3.6114712  -4.29796004  3.73161056  2.75104898 -4.5785199  -5.30842016
 -4.08133256 -4.96116636 -3.71657244  3.35304304 -5.30868985  3.96986074
  3.57093601  2.73284362  3.44717656 -4.90291865  3.4321315  -4.41537898
  3.39728192  4.06035082 -3.78662874 -4.13211626 -3.94613145  2.97836197
  2.62065701  3.18480523 -5.45549466 -3.89834196  4.03317778 -4.06740457]",0.3323634388504418,6.02274751663208
774,-0.6850508586362727*cos(-1.4879710986053563*x1+1.484913954195215)+1.8077370957247676,C*cos(C*x1+C)+C,"   2        
sin (x₁) + 1","add,div,x1,x1,mul,sin,x1,sin,x1","[1.0006291  1.1711999  1.93936738 1.96338361 1.06628106 1.74522835
 1.97645747 1.55810651 1.00013554 1.10495749 1.92169241 1.70651518
 1.00236002 1.00452069 1.20384446 1.77980799 1.12622665 1.05132446
 1.09237139 1.00521287 1.17135867 1.00006054 1.84401164 1.99998869
 1.4154898  1.03348645 1.3561314  1.02401479 1.16816801 1.96801322]",0.05920830528618374,6.116827964782715
