test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
493,-1.0150321700512632*x1/(0.6150089914142733*x1+-0.659979750337996)+0.11815912870607015,C*x1/(C*x1+C)+C,NA,NA,NA,NA,NA
494,1.3161272595921094*log(-0.3932987728232864*x1**2)+-0.7872710597292734,C*log(C*x1**2)+C,NA,NA,NA,NA,NA
495,-1.6889484828120516*log(1.8358117696231107*x1)+0.6379971734341505,C*log(C*x1)+C,NA,NA,NA,NA,NA
496,1.1465994668953545*x1+-1.6973679463372058*exp(-0.15040166402054145*cos(-1.2149843005485617*x1+0.0919945931858428))+-1.1777717872470959,C*x1+C*exp(C*cos(C*x1+C))+C,NA,NA,NA,NA,NA
497,-0.43770799019917894*x1+1.1021668153110848,C*x1+C,NA,NA,NA,NA,NA
498,0.32239385221086225*x1*-1.7094177554488699*exp(-0.024014463783373685*x1)/(-0.16102658416981663*x1+0.3395072577858391)+-0.6633989988083306*log(0.0650427767465862*sin(-0.25520242860471876*x1+-0.5806533483475464))/(2.0719433513288457*x1+-0.2328527048993243)+1.2840202034857686,C*x1*C*exp(C*x1)/(C*x1+C)+C*log(C*sin(C*x1+C))/(C*x1+C)+C,NA,NA,NA,NA,NA
499,1.3989907903529426,C,NA,NA,NA,NA,NA
500,1.879132578057884,C,NA,NA,NA,NA,NA
501,1.4843704219758975*x1+-0.3756497505035987,C*x1+C,NA,NA,NA,NA,NA
502,0.005800220335260509*x1**5*0.32348443727772613*cos(1.7429378661106951*x1)+-1.7241010098793434*x1**2*-0.7513075212977711*log(0.9469126236083034*x1)+-0.7727376335618221*x1+-2.051939939881352,C*x1**5*C*cos(C*x1)+C*x1**2*C*log(C*x1)+C*x1+C,NA,NA,NA,NA,NA
503,-2.020066923122159/x1+-0.787271032662016,C/x1+C,NA,NA,NA,NA,NA
504,1.0466297773381088*x1*1.15600499566846*sin(0.7154366206973477*x1/(-1.7659636732923907*x1+1.2617904280516652)+1.5459265985151167/(0.041917040589142474*x1+0.5806358481138125))+-1.3384472984587266*sin(-0.9153545131889285*x1)+1.7696744022708861,C*x1*C*sin(C*x1/(C*x1+C)+C/(C*x1+C))+C*sin(C*x1)+C,NA,NA,NA,NA,NA
505,0.7667647796954329*log(-1.6009134027883891*x1**4+1.9950593860511447*x1**3+0.29686955421344097*x1**2+-1.3194587250840115*x1+0.9588362269055422)+0.28810099956901736,C*log(C*x1**4+C*x1**3+C*x1**2+C*x1+C)+C,NA,NA,NA,NA,NA
506,-1.0872692316955057*x1**2+1.0879346416794466*sin(-1.006036264678424*x1+0.5938039263015997)+0.9227035586954768,C*x1**2+C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
507,-0.2558654970619838*x1+2.0135632680761524,C*x1+C,NA,NA,NA,NA,NA
508,1.2837419607555427*x1**2+-1.7655006532531994*x1+0.7496405651542841,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
509,0.3789377563466023*log(-0.36335233344702633*x1+1.4577335487350798)+-1.6010825522532217,C*log(C*x1+C)+C,NA,NA,NA,NA,NA
510,-1.8667120785133744*x1**2+-1.9581334740503937*x1+-1.9829530638292725,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
511,-0.6161982278635862*log(0.4811156287907039*x1**2+1.1237868970133595*x1+1.6614865051072827)+-0.2776451010346497,C*log(C*x1**2+C*x1+C)+C,NA,NA,NA,NA,NA
512,0.47317138250442214*x1**2+0.43731808938621874,C*x1**2+C,NA,NA,NA,NA,NA
513,-0.49122815416635524*sin(-0.7699440900223671*log(1.38548389024339*x1+-1.5293409374507783))+-1.4305087201815025,C*sin(C*log(C*x1+C))+C,NA,NA,NA,NA,NA
514,0.6068619416359282*sin(-1.0643781155965435*exp(0.7480711948279408*x1**4))+2.06753442307008,C*sin(C*exp(C*x1**4))+C,NA,NA,NA,NA,NA
515,-0.7535355438497249*sin(-0.9594920209977347*x1)+-0.11197737934920804,C*sin(C*x1)+C,NA,NA,NA,NA,NA
516,1.6593258979965717*x1+-1.4380357855939585*sin(-2.0238854184294097*x1)+1.3047748683085003,C*x1+C*sin(C*x1)+C,NA,NA,NA,NA,NA
517,0.17232929793855334*exp(1.3212361443675964*x1)+0.796310688820113,C*exp(C*x1)+C,NA,NA,NA,NA,NA
518,1.7685439955096558*x1**2+1.691156893362081,C*x1**2+C,NA,NA,NA,NA,NA
519,1.7084144528828005*x1+1.8358668041244783,C*x1+C,NA,NA,NA,NA,NA
520,0.7184529111613873*x1**3+1.1887310218987923*cos(1.893749625950985*x1)*0.993022286590084*cos(-0.9477430480939164*x1**2+1.2346310221586947*x1)+-1.8386441769371276,C*x1**3+C*cos(C*x1)*C*cos(C*x1**2+C*x1)+C,NA,NA,NA,NA,NA
521,-0.33129722213245105*cos(1.252462908146664*exp(-1.011993843079033*sin(-0.03845989340843792*x1+1.488788070664771)))+-1.4407013268679996,C*cos(C*exp(C*sin(C*x1+C)))+C,NA,NA,NA,NA,NA
522,1.9659896685302285*exp(-1.690118159674435*x1)+-1.7269646106674634,C*exp(C*x1)+C,NA,NA,NA,NA,NA
523,-1.6103363206696164*cos(0.8314952178966322*x1)**2+1.8486451306462768,C*cos(C*x1)**2+C,NA,NA,NA,NA,NA
524,0.8351301645345099*cos(-1.671671430857752*x1)+0.5822763349223208,C*cos(C*x1)+C,NA,NA,NA,NA,NA
525,-0.9242984591989218*exp(-1.0474948849151904*x1)+1.1782472788235028,C*exp(C*x1)+C,NA,NA,NA,NA,NA
526,-0.41284990333390215*exp(-0.8534535682117306*x1)+-1.1514339399144153,C*exp(C*x1)+C,NA,NA,NA,NA,NA
527,0.27396547370339075*sin(-2.076162393669473*x1+0.31693352150055)+0.6963994426410332,C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
528,0.3400585382989716*x1**2+1.3302616226035417*x1+-0.9949974778725632,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
529,0.4285895743725363*exp(2.070460224873194*x1)+1.4541865278314856,C*exp(C*x1)+C,NA,NA,NA,NA,NA
530,-0.7024667768855719*cos(0.893433679137873*x1+0.9970625356675624)+-1.4811721287535067,C*cos(C*x1+C)+C,NA,NA,NA,NA,NA
531,0.04677819456506649*x1/(-0.5979643311848675*x1+-1.0045663156909532)+0.9239575586797173/(1.0658887019980643*x1+-1.103089998000598)+0.6453426475046138,C*x1/(C*x1+C)+C/(C*x1+C)+C,NA,NA,NA,NA,NA
532,-1.7049035484116006*exp(-0.07084173602264743*exp(-0.07432420972392473*x1))+0.9695316031153962,C*exp(C*exp(C*x1))+C,NA,NA,NA,NA,NA
533,-0.7724275750708502*x1**5+-1.142106018372238,C*x1**5+C,NA,NA,NA,NA,NA
534,-1.2051869196430587*exp(-0.05423470305520306*exp(-1.4932514047573633*x1))+-0.5806634831813262,C*exp(C*exp(C*x1))+C,NA,NA,NA,NA,NA
535,0.6006616021251068*x1+-0.20164862614944523,C*x1+C,NA,NA,NA,NA,NA
536,0.5691500165600445*x1+0.6694853311459803,C*x1+C,NA,NA,NA,NA,NA
537,-1.2510860054982182*log(0.0761619471246684*x1**2/(0.7551715521210509*x1+-0.8926261100170694))+-0.34455034965386755,C*log(C*x1**2/(C*x1+C))+C,NA,NA,NA,NA,NA
538,-0.33786829025188814*cos(-1.771306808622783*exp(-1.998721879368412*x1))+1.147267044963864,C*cos(C*exp(C*x1))+C,NA,NA,NA,NA,NA
539,-1.990465855963567*cos(1.79644529282771*cos(-0.5560921623292963*x1/(1.8440564505602204*x1+-1.7377821835919303)))+-1.6542390700717053,C*cos(C*cos(C*x1/(C*x1+C)))+C,NA,NA,NA,NA,NA
540,0.9912081099086927*exp(0.0871076644217661*sin(-2.0281533683125255*x1))+0.876860082071083,C*exp(C*sin(C*x1))+C,NA,NA,NA,NA,NA
541,0.7921517827555706*x1+1.744566246424759,C*x1+C,NA,NA,NA,NA,NA
542,0.716830159951328*x1+-1.8404287075482884,C*x1+C,NA,NA,NA,NA,NA
543,0.4637434944951737*cos(-2.0357380602650834*x1**3+-1.705139808723014*x1)+-1.6450149572460124,C*cos(C*x1**3+C*x1)+C,NA,NA,NA,NA,NA
544,-0.4047270983410307,C,NA,NA,NA,NA,NA
545,1.046895339899033*log(0.34445593133875096*sin(1.4615297885364509*sin(0.981649338559611*x1+-1.002152823381936)))+1.2922172937851752,C*log(C*sin(C*sin(C*x1+C)))+C,NA,NA,NA,NA,NA
546,-1.4416696829787563*exp(1.1997877163061048*x1)+-1.162608868137223,C*exp(C*x1)+C,NA,NA,NA,NA,NA
547,-0.44681814195880043*x1**3*-0.3365375339384742*sin(-0.7442486722964072*x1+0.3790370014238347)+2.023659696233874*x1+-1.4708659411651017*x1/(-1.3292527221997088*x1+1.6800252729419616)+-0.7506200230538569,C*x1**3*C*sin(C*x1+C)+C*x1+C*x1/(C*x1+C)+C,NA,NA,NA,NA,NA
548,1.2944967029102639*x1+-0.5930244253720278,C*x1+C,NA,NA,NA,NA,NA
549,1.7184008947975902*x1+1.2483308958921673/0.21564889831554712*cos(-1.4316207613443632*sin(0.20940994793167356*x1))+1.860947046096518,C*x1+C/C*cos(C*sin(C*x1))+C,NA,NA,NA,NA,NA
550,1.2488100981497086*x1**4+1.3719771706994912*x1**3+1.5217574729283414*x1**2+-0.17833632248994924*x1+0.6434760921893283,C*x1**4+C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
551,-0.5349539962620062*cos(-1.7487422963235688*log(1.3287882225499148*cos(-0.9089175993508161*x1+1.2149218689586)))+-1.7372369699500885,C*cos(C*log(C*cos(C*x1+C)))+C,NA,NA,NA,NA,NA
552,-0.0033583711378555314*exp(-1.3695278212005442*x1)+-1.9598521557652866,C*exp(C*x1)+C,NA,NA,NA,NA,NA
553,0.5341253443473857*x1**2*1.7385540155791461*cos(0.875139351361041*x1+2.0424051214087364)+-0.5531862580199163*x1+0.47361506152968236,C*x1**2*C*cos(C*x1+C)+C*x1+C,NA,NA,NA,NA,NA
554,-1.9799460516339222*x1+-0.6030056801270751,C*x1+C,NA,NA,NA,NA,NA
555,-1.2468768658472107*cos(-0.03352915681750357*x1+-0.0978541700829485*log(-0.8536985551548715*x1+1.8323949643366864))+1.251577342915121,C*cos(C*x1+C*log(C*x1+C))+C,NA,NA,NA,NA,NA
556,0.611315254509817*x1+0.9155207517585673,C*x1+C,NA,NA,NA,NA,NA
557,0.9135985330217773*cos(0.5988926069071137*x1**4+-1.6514367469575695*x1**3+-1.5549862643204007*x1**2+-0.7881949025215063*x1+0.9274433284182897)+0.30403911647177617,C*cos(C*x1**4+C*x1**3+C*x1**2+C*x1+C)+C,NA,NA,NA,NA,NA
558,1.1373288679941242*cos(0.31853911005892144*x1)+-0.616063089368295,C*cos(C*x1)+C,NA,NA,NA,NA,NA
559,0.24425264664456492*x1+0.9969046805417174*log(-0.7138575620860534*exp(-1.3650113095977356*x1))+-1.9840968125678051,C*x1+C*log(C*exp(C*x1))+C,NA,NA,NA,NA,NA
560,0.5476404428008181*sin(0.3791749206640538*x1+-1.26949633837252)+-0.986792463470276,C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
561,-1.434782036781253*x1*1.1925662057230424*exp(-0.053360249610602484*x1)+0.13250192926119242*exp(0.820530067538527*x1)+-1.1467214612119943,C*x1*C*exp(C*x1)+C*exp(C*x1)+C,NA,NA,NA,NA,NA
562,0.20221763313355945*x1/(-0.4978689477517684*x1+0.4761033421393539)+-1.044541086012044/(0.5572818158108546*x1+-2.025324148597677)+-1.97423300184217,C*x1/(C*x1+C)+C/(C*x1+C)+C,NA,NA,NA,NA,NA
563,-1.8632085385144583,C,NA,NA,NA,NA,NA
564,-0.3610163891553415*log(-0.06917516508064248*log(1.0959495226730045*x1+-0.14158237985262168))+0.02273761540270991,C*log(C*log(C*x1+C))+C,NA,NA,NA,NA,NA
565,1.274591729946461,C,NA,NA,NA,NA,NA
566,-0.0844859033618568*x1**4*-0.18389027386629353*exp(-0.8998469875833508*x1)+1.2426932414552438*x1**5+1.7684215655044637*x1**4+-1.550038394428332*x1**3+-0.4517556233021416*x1**2+1.7054576841174773*x1+0.8396255463606903,C*x1**4*C*exp(C*x1)+C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
567,-1.028076480372509*x1+0.43744024042650986,C*x1+C,NA,NA,NA,NA,NA
568,1.006500719033852*x1+0.7142994548474584,C*x1+C,NA,NA,NA,NA,NA
569,0.3050155779827457*x1**2*1.967223977827635*log(-1.887270926199327*x1**2+-0.13333518860730464*x1+-1.43077819779355)+1.7601146152189417*x1+-0.24652269253424208,C*x1**2*C*log(C*x1**2+C*x1+C)+C*x1+C,NA,NA,NA,NA,NA
570,-1.2485615008207476*log(1.3576589011716682*x1**2)+0.4855173739673031,C*log(C*x1**2)+C,NA,NA,NA,NA,NA
571,-0.7398668626595721*x1**4+0.07396309693560621*x1**3+1.41049823789146*x1**2+-0.31774078055261423*x1+1.2461235272018487,C*x1**4+C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
572,-0.0028316467645006504*exp(0.36785995698191476*exp(-0.9755013809373354*cos(0.275552429944407*x1+1.206545940583537)))+-1.3756611572159265,C*exp(C*exp(C*cos(C*x1+C)))+C,NA,NA,NA,NA,NA
573,0+-0.8519567411619875,0+C,NA,NA,NA,NA,NA
574,-1.2160232875618382*x1**2+0.07115443375428754,C*x1**2+C,NA,NA,NA,NA,NA
575,-0.41073726159597657*log(-2.017298275394372*x1)+-0.5990111942702672,C*log(C*x1)+C,NA,NA,NA,NA,NA
576,-0.9729494171392021*exp(-0.06149177500387193*x1)+0.061923901072866716,C*exp(C*x1)+C,NA,NA,NA,NA,NA
577,-1.6383749046622145*x1**3+-1.7395710397390285,C*x1**3+C,NA,NA,NA,NA,NA
578,-0.3543736404292994*x1+-1.673298875797745,C*x1+C,NA,NA,NA,NA,NA
579,-0.8835410340276197*x1**2+-1.4213153098416211*x1+0.7777685269997914,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
580,1.577436696282375,C,NA,NA,NA,NA,NA
581,0.6893727468577358*cos(-1.9402302728942802*x1+1.6393896955651512)**5+-0.9892239692179341,C*cos(C*x1+C)**5+C,NA,NA,NA,NA,NA
582,-1.4663862065986493*exp(-0.14561165712874136*x1)+-1.3680756204268718,C*exp(C*x1)+C,NA,NA,NA,NA,NA
583,-0.9851679016875023*log(1.2857838038412526*x1+-1.4226597340711087)+-1.808268978135426,C*log(C*x1+C)+C,NA,NA,NA,NA,NA
584,1.8139001800367858*sin(0.4687102381559005*exp(-0.5593188099295217*exp(1.8285958557553372*x1)))+0.1480050341677286,C*sin(C*exp(C*exp(C*x1)))+C,NA,NA,NA,NA,NA
585,1.2418660817177547*cos(-0.2290059798630586*exp(-0.5344517360979542*x1**3))+0.7744665637599182,C*cos(C*exp(C*x1**3))+C,NA,NA,NA,NA,NA
586,0.42668272917897765*x1+-0.710562474874767,C*x1+C,NA,NA,NA,NA,NA
587,1.9044823188148414*x1+0.38447190067881465,C*x1+C,NA,NA,NA,NA,NA
588,1.2620948180922418*x1/(-1.7173002703493039*x1+-0.539608574701613)+-0.5212744239871967,C*x1/(C*x1+C)+C,NA,NA,NA,NA,NA
589,-0.3698856476118839*x1**2+-0.9194784716403317*x1+-0.19136904491264217,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
590,-1.5422577913934132*sin(-0.016222470650643306*x1*-0.4275354742479578*cos(1.6888419069636873*x1+0.05136627752793155)+0.8275058880152466)+1.387388319984579,C*sin(C*x1*C*cos(C*x1+C)+C)+C,NA,NA,NA,NA,NA
591,-1.8191347767853718*sin(-0.24157372077271755*x1+0.7907774375131731)*0.5709979881790344*sin(2.0701009657637237*cos(-0.6447763117075795*x1))+1.9679401197826967,C*sin(C*x1+C)*C*sin(C*cos(C*x1))+C,NA,NA,NA,NA,NA
592,1.5961948824708592*cos(0.6863920174974782*x1+-0.8467641298678934)+-1.5165660918423245,C*cos(C*x1+C)+C,NA,NA,NA,NA,NA
593,-0.882266021953469*cos(1.441061462642626*x1**5+-0.41431234504446146*x1**4+1.9262941146175208*x1**3+-1.0269070710852612*x1**2+1.9496823691492593*x1+1.0406121882239998)+-1.1809245289597599*cos(0.881754523105561*x1)/1.2476331465239712*sin(-0.39012764727231697*x1)+0.3772840456608151,C*cos(C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C)+C*cos(C*x1)/C*sin(C*x1)+C,NA,NA,NA,NA,NA
594,1.9119254640643413*x1+0.45771734734031533,C*x1+C,NA,NA,NA,NA,NA
595,-1.984311797751411*x1*0.330526268747513*log(-1.4481760114692799*x1+1.286972491548105)+-1.168047024362532,C*x1*C*log(C*x1+C)+C,NA,NA,NA,NA,NA
596,2.0060841360151787*sin(-1.2134409972543019*x1+-0.4205188830059001)+0.048999875523369596,C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
597,1.310239968452835*log(-1.2563065852612691*x1)+-0.5439557873691352,C*log(C*x1)+C,NA,NA,NA,NA,NA
598,0.4367715099009706*x1/(-1.2896619961125506*x1+0.40883218732594706)+2.070496047586212/(-1.9921067913446433*x1+-1.8604707299659615)+-0.4967730273599955,C*x1/(C*x1+C)+C/(C*x1+C)+C,NA,NA,NA,NA,NA
599,0.07654750605821814*log(-0.5646170859977164*x1**4+1.8800397399854085*exp(0.7652571101948369*x1))+-1.8022064365369883,C*log(C*x1**4+C*exp(C*x1))+C,NA,NA,NA,NA,NA
600,1.8253738150323553*x1**2+-0.3299979444633918*x1+-0.9882709053977303,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
601,1.2598482016659145*x1**3+1.302618279771743,C*x1**3+C,NA,NA,NA,NA,NA
602,-0.7060780536412119*log(1.4131606066491766*x1)+-0.3693696356697074,C*log(C*x1)+C,NA,NA,NA,NA,NA
603,0.3986450288989545*x1+1.015635365871577,C*x1+C,NA,NA,NA,NA,NA
604,0.7585614907703753*x1+0.14175011956270644,C*x1+C,NA,NA,NA,NA,NA
605,-1.5560991751980693,C,NA,NA,NA,NA,NA
606,-0.0902686397351875*x1**6+-0.5725754860764045,C*x1**6+C,NA,NA,NA,NA,NA
607,0.6402690839207308*cos(-1.5103209507539743*log(0.8826007612387485*x1)+0.6010257551329374)+-0.43738591309258323,C*cos(C*log(C*x1)+C)+C,NA,NA,NA,NA,NA
608,1.4990474265945255*x1+1.1356883732591796,C*x1+C,NA,NA,NA,NA,NA
609,1.9145834292432018*x1**4*-1.7313181339639474*log(-1.7450423698353767*x1+1.0193535841698211)+1.689096968745719*x1**5+0.3029833811057743*x1**4+-1.8716757353259525*x1**3+2.0392755553704958*x1**2+1.6672843366552792*x1+-0.414820482795345,C*x1**4*C*log(C*x1+C)+C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
610,-1.6662745218937522*x1*-0.17699068813185503*log(1.7849935067845433*x1+-0.15211249307212404)+-0.43042511000067263*log(0.8796611196470119*sin(1.3823126961689982*x1+0.7490152117363365))+-1.807824858389942,C*x1*C*log(C*x1+C)+C*log(C*sin(C*x1+C))+C,NA,NA,NA,NA,NA
611,0.5763520473050519*exp(1.8420045913152947*cos(-0.7840600622729812*x1+-2.0120353451757604))+-0.7195679397888446,C*exp(C*cos(C*x1+C))+C,NA,NA,NA,NA,NA
612,-1.4762869088344805*log(-1.4769258188300762*x1+1.017447142024217)+-1.429605397051576,C*log(C*x1+C)+C,NA,NA,NA,NA,NA
613,-1.6944612320391093*x1**5+1.8324240236503222,C*x1**5+C,NA,NA,NA,NA,NA
614,-0.39669716078609896*log(-0.8129222619457512*log(0.7433886772220237*sin(2.038805715110406*x1+-0.3981558912786076)))+0.651410420841716,C*log(C*log(C*sin(C*x1+C)))+C,NA,NA,NA,NA,NA
615,-1.741164165329566*log(-0.21628190413847403*x1+1.2774196758870948)+-1.8482251782266659,C*log(C*x1+C)+C,NA,NA,NA,NA,NA
616,-1.9564967314002184*log(0.10806380861305476*x1)*-1.6990185153628787*log(-2.050675896260884*sin(-0.33791465314929936*x1+-0.20047065085284266))+-0.08333656357453867,C*log(C*x1)*C*log(C*sin(C*x1+C))+C,NA,NA,NA,NA,NA
617,-1.9292584195194198*log(-0.9643769398071549*log(-2.0464479192425293/x1))+-1.5197631407131513,C*log(C*log(C/x1))+C,NA,NA,NA,NA,NA
618,2.0068031953176217*x1**2+-0.9313709122507479*x1*-1.427173162618971*exp(0.39748711968140293*x1)+-1.4261843406694217*x1+-0.6879281856481123,C*x1**2+C*x1*C*exp(C*x1)+C*x1+C,NA,NA,NA,NA,NA
619,0.2121248296160072*log(0.13802910574709193*x1)+-0.11757780151569941,C*log(C*x1)+C,NA,NA,NA,NA,NA
620,-1.6703041567931376*x1+-1.634470374078314,C*x1+C,NA,NA,NA,NA,NA
621,0.15116649356844603*x1**2+0.45896409497469115*x1+-0.6213916182001067,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
622,0.19804465569658092*sin(1.0721984471947645*x1+-1.1743474514322916*log(-0.09740309430366434*x1+1.6101753115727595))+1.3971412016533806,C*sin(C*x1+C*log(C*x1+C))+C,NA,NA,NA,NA,NA
623,0.833327805346574*x1+0.082245346583528,C*x1+C,NA,NA,NA,NA,NA
624,0.5576232980641684*exp(-1.7653802929956566*x1)*-0.9657715603982016*sin(0.31016867589847763*x1)+-0.44884723594957765*cos(1.9970187206049208*sin(-0.4842690059357153*x1+-0.8359921317142123))+1.302312661167928,C*exp(C*x1)*C*sin(C*x1)+C*cos(C*sin(C*x1+C))+C,NA,NA,NA,NA,NA
625,-1.4034065587652655*sin(-0.06293922065968616*x1+-0.4052237289459193)+0.34458657425141315,C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
626,-2.0868319743783887*x1**5+1.2081298501422735,C*x1**5+C,NA,NA,NA,NA,NA
627,-1.5270655092988465*sin(-0.3875081847655679*sin(0.04955765140916446*x1+1.7958252893179054))+-1.7458321681922726,C*sin(C*sin(C*x1+C))+C,NA,NA,NA,NA,NA
628,1.1460689312645096*x1**2+-1.465277950526057*x1+1.7393685485025139,C*x1**2+C*x1+C,NA,NA,NA,NA,NA
629,0.261191633794132*x1/(-0.6673394346260826*x1+-0.3082201533598521)+2.030169583554542,C*x1/(C*x1+C)+C,NA,NA,NA,NA,NA
630,-0.27062245455795475*x1**3+-1.2563689018975719,C*x1**3+C,NA,NA,NA,NA,NA
631,-1.9215833968650817*sin(-0.2883789604301874*x1)+1.616067475351974,C*sin(C*x1)+C,NA,NA,NA,NA,NA
632,0.5497424401739996*x1**3+1.634231748554737,C*x1**3+C,NA,NA,NA,NA,NA
633,1.746078277599627*exp(-1.885618764176317*x1)+0.6785974191379656,C*exp(C*x1)+C,NA,NA,NA,NA,NA
634,-1.8886012974840922*x1**2*-0.5429197872366078*cos(0.5360693531597418*x1+-1.637974411065702)+0.11376153318898075*x1+-1.5585861160072056,C*x1**2*C*cos(C*x1+C)+C*x1+C,NA,NA,NA,NA,NA
635,1.0961543626182504*x1+0.20099329425452028,C*x1+C,NA,NA,NA,NA,NA
636,1.2129980137718617*exp(1.004373042806924*x1)+-1.4057847154991399,C*exp(C*x1)+C,NA,NA,NA,NA,NA
637,-0.808265324768908*x1**3+-1.256511641207827*exp(-0.9435899463772264*x1)+1.636197272125432,C*x1**3+C*exp(C*x1)+C,NA,NA,NA,NA,NA
638,1.0377963357472524*x1+0.0811949268288985*exp(1.3850720173210829*x1)+-0.28348016674730636,C*x1+C*exp(C*x1)+C,NA,NA,NA,NA,NA
639,0.026140654712896616*x1+1.9458246417823735,C*x1+C,NA,NA,NA,NA,NA
640,0.9293906901090865*sin(2.0938426113317523*x1+1.3104674197253101)+-0.021933519486538433,C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
641,-0.5641461607797422*cos(1.4519063152424865*sin(-2.0933474260177465*x1))+-1.3208320705901606,C*cos(C*sin(C*x1))+C,NA,NA,NA,NA,NA
642,-1.1098201783030657*x1+0.9202786553649247,C*x1+C,NA,NA,NA,NA,NA
643,1.589458319800649*x1**4+0.6304313387853342*x1+1.398806816553209,C*x1**4+C*x1+C,NA,NA,NA,NA,NA
644,-1.7568088188021171*x1+1.9637831822671816,C*x1+C,NA,NA,NA,NA,NA
645,1.4688542429294866*x1**3+-1.6954847722313384*sin(-0.017976432252809982*x1+-1.735138735244052)+1.5715300452585135,C*x1**3+C*sin(C*x1+C)+C,NA,NA,NA,NA,NA
646,-1.3020719413606594*exp(1.2753859881644316*x1)+1.1884544283080367,C*exp(C*x1)+C,NA,NA,NA,NA,NA
647,-0.535371228004696*x1**2+-0.7134353406458456*log(-0.21815515956327114*x1+-0.18235109341740574)+-0.8563397073988082,C*x1**2+C*log(C*x1+C)+C,NA,NA,NA,NA,NA
648,1.4250967914442945*cos(-0.49888369928058873*x1)+1.2117027321817986,C*cos(C*x1)+C,NA,NA,NA,NA,NA
649,0.7362976205352023*x1**5+0.8501496096556065*x1**5+-0.22428031192289866*x1**4+0.27487259946872244*x1**3+1.8545409977891634*x1**2+-2.0960630165995258*x1+-1.9327992039227755,C*x1**5+C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
650,-0.45903124567171405,C,NA,NA,NA,NA,NA
651,-0.36786367840286993*x1*-1.8457372267227223*sin(1.9299525557904276*x1)**5+0.23012072467870492*cos(1.9974006284529806*x1)+-0.16335893202945173,C*x1*C*sin(C*x1)**5+C*cos(C*x1)+C,NA,NA,NA,NA,NA
652,-1.0150705385055692*log(-1.725686378220276*x1+0.38353303908308867)+-1.4554001782911337,C*log(C*x1+C)+C,NA,NA,NA,NA,NA
653,-1.414564615088087*exp(1.6543265810858956*x1)*-0.6202841753710218*exp(0.41505681343039535*x1/(1.0549063329090087*x1+0.8227010593347162))+-0.3741204415033974,C*exp(C*x1)*C*exp(C*x1/(C*x1+C))+C,NA,NA,NA,NA,NA
654,0.6299703378791746*x1/(-1.8514933575113224*x1+-0.7942748832523161)+0.3569716189128571/(0.5903520935557807*x1+-1.1320357901230103)+-0.38835596111540927,C*x1/(C*x1+C)+C/(C*x1+C)+C,NA,NA,NA,NA,NA
655,1.801036387326791*log(1.3064211027838604*x1)**3+-1.2626755974985655,C*log(C*x1)**3+C,NA,NA,NA,NA,NA
656,1.1774503795703626*x1**3+-0.10267860742017154*x1**2+-0.7515587406392867*x1+-1.7798814299614514,C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
657,-0.5273908433112*exp(-0.36446129552421325*x1)+1.263382153745408,C*exp(C*x1)+C,NA,NA,NA,NA,NA
658,-0.2734209082844725*sin(-0.8567757347504341*exp(0.5340004686173367*exp(1.977930549887032*x1)))+-0.9827585234860663,C*sin(C*exp(C*exp(C*x1)))+C,NA,NA,NA,NA,NA
659,-1.6579825409463913*x1**2*-0.8131152874881982*exp(-0.3390627673340947*x1)+-0.9563070177634483*x1+1.0809968351532002*log(0.9672025652230403*x1)+-0.7279401824825549,C*x1**2*C*exp(C*x1)+C*x1+C*log(C*x1)+C,NA,NA,NA,NA,NA
660,-0.46378410701247397*x1**6+0.980678130679427,C*x1**6+C,NA,NA,NA,NA,NA
661,1.0929331753002032*x1**4+-1.2705789475521563*x1**4+-0.9002969509612799*x1**5+0.32029701255972487*x1**4+-1.3392372604706078*x1**3+-1.7095493839841491*x1**2+0.9376114949513283*x1+1.0085914184129,C*x1**4+C*x1**4+C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C,NA,NA,NA,NA,NA
662,-0.5875217487776987*x1/(-0.8304848630118344*x1+-1.054143584993122)+-1.110691977212494,C*x1/(C*x1+C)+C,NA,NA,NA,NA,NA
