test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
10,0.4389911860472502*sin(1.4975289619673555*sin(0.962471595060415*exp(-1.5269642187968986*x1)))+0.07974049903077418,C*sin(C*sin(C*exp(C*x1)))+C,sqrt(log(sqrt(sqrt(sin(sqrt(X0)))))),sqrt(log(sqrt(sqrt(sin(sqrt(X0)))))),"[0.12554535 0.19202118 0.06657398 0.13395695 0.18616367 0.13363308
 0.1757139  0.15759009 0.20092144 0.146598   0.1054049  0.07364245
 0.21476797 0.15456351 0.18278428 0.13137584 0.17825917 0.23255422
 0.15210035 0.12877651 0.20731494 0.14514498 0.23208037 0.13135948
 0.16353589 0.23235727 0.23748247 0.18428976 0.14124914 0.23336332
 0.09710184 0.15807215 0.14168834 0.11409654 0.16273807 0.13320498
 0.14966397 0.06439503 0.15040322 0.10118728 0.1701781  0.20491595
 0.20853043 0.13322968 0.15662266 0.22895748 0.13813521 0.23958178
 0.09489375 0.06262769 0.18317523 0.13223613 0.06333984 0.13104746
 0.09722214 0.09509663 0.22542113 0.20712563 0.11631523 0.10951513
 0.14802921 0.07684178 0.23608767 0.22552697 0.06078657 0.22385897
 0.16402565 0.22524574 0.23743102 0.11236736 0.06411076 0.15592981
 0.14273201 0.07385359 0.15630151 0.12241232 0.12315375 0.09671123
 0.1576226  0.11426653 0.13446703 0.07694894 0.14593817 0.21221044
 0.10359834 0.22265914 0.06456022 0.20826601 0.08405739 0.16475663
 0.16211648 0.09982316 0.06037857 0.21352721 0.19121112 0.1082336
 0.24366118 0.24406326 0.18750931 0.12734289 0.2211025  0.10166148
 0.14300009 0.20345038 0.08781293 0.12915177 0.14888401 0.13693103
 0.22015374 0.06502246 0.19078414 0.05986147 0.06810196 0.18483645
 0.12794152 0.1989888  0.22423559 0.14197918 0.12570131 0.19073237
 0.21046637 0.24277628 0.12820608 0.22681667 0.16848829 0.12799163
 0.06376757 0.15516579 0.20621048 0.18934538 0.17412485 0.24390776
 0.16154272 0.05755207 0.16837076 0.1221067 ]",0.02389378869615031,9.78868818283081
11,-1.261186545284206*x1+0.6005845897909672,C*x1+C,"add(sqrt(sin(exp(div(X0, -0.918)))), div(X0, -0.918))","add(sqrt(sin(exp(div(X0, -0.918)))), div(X0, -0.918))","[-3.55610645 -4.71836916  5.10962194  4.67500312 -3.53950025 -3.69672498
  4.99686215  4.51976986 -4.34241742 -3.94731126 -5.37116651 -4.2829552
 -5.34509396  5.3753661  -3.61388804  5.33418184  6.15071728 -4.64785468
 -3.72969853  5.89545382 -4.41651934  5.88015774  4.70613483  5.03083937
 -4.87276536  6.32613191  5.48246033 -4.35961498  6.13642085 -5.12294238
  5.61353461  5.02700672  4.31745227  5.19059478 -3.12877149  5.1942003
 -3.10964389  4.34877852 -3.65317681  5.53948665  5.51327646  4.87283059
 -3.14119091  5.8560754  -4.23398447 -3.772701   -3.17276958  5.53797282
  4.93823855  4.48817833  5.28616975  4.73996206]",0.005036180202066564,10.666205883026123
12,-0.34490546156049606*cos(0.46545149936723096*x1)+0.04505895934728654,C*cos(C*x1)+C,-0.219,-0.219,"[-0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701
 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701
 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701
 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701
 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701
 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701
 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701
 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701
 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701
 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701
 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701
 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701 -0.21939701
 -0.21939701 -0.21939701 -0.21939701 -0.21939701]",0.09573508623504534,8.855958700180054
13,1.6529784374121679*sin(-1.5375802897077722*cos(1.3154090681573773*x1+0.15552232680953137))*0.06485601163546484*cos(0.6166292287609223*x1+1.9703423724518605)+-1.7850352796040387,C*sin(C*cos(C*x1+C))*C*cos(C*x1+C)+C,log(-0.178),log(-0.178),"[-1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219
 -1.72592219 -1.72592219 -1.72592219 -1.72592219 -1.72592219]",0.0003696775120568488,10.228602409362793
14,0.6152452540843867*x1+0.8975729858139387*sin(1.9187124643037632*x1+-1.6464785427536985)+0.719872591743822,C*x1+C*sin(C*x1+C)+C,"add(log(div(sqrt(exp(X0)), sqrt(-0.492))), mul(sin(X0), sin(X0)))","add(log(div(sqrt(exp(X0)), sqrt(-0.492))), mul(sin(X0), sin(X0)))","[-0.99545093  3.70425788 -1.04975848 -0.96124823 -1.12819648 -1.05286366
  2.75270547  3.77236055  3.33622422 -0.96479283  3.77358053 -1.11414779
 -0.93731392 -0.93776289 -1.19885063 -1.0999275  -0.97863049 -1.03636363
 -1.27389615  2.10958459 -1.21858674 -1.11115048  2.76311817 -1.21237131
 -1.17946881 -1.00990328 -1.00435431  3.73744016 -0.94926554  2.3906361
 -1.25057244  3.10575015  2.97770758  3.70728121 -1.27132734  3.4895299
 -1.27209085  3.18724839  3.60970325 -1.27958602 -0.93944285  3.05867845
 -1.01682024 -1.23383971  3.01157776 -1.24430922  2.7541236   3.73694159
  2.23528367  2.81529327 -1.0386879   3.2862382  -0.94370532 -1.11519232
 -1.27462701  2.9529369   2.59878252  1.96916743 -1.11124383  1.9115897
  3.6847128  -1.24135148  3.16209249  3.4901852   3.66841273  2.45001426
  1.8922806  -1.2134384  -1.27366953  1.92621922 -1.20325656 -0.93915648
 -1.154137    2.58245246 -1.2791004   3.65970374 -1.26883192  2.94341519
  3.29745687  2.93410873 -1.07300963  2.78297153 -1.22181979  3.0198676
  3.70974729  3.38325431  2.27142313  2.28987423  3.56325375 -1.12162822
  3.23214122 -1.04305008 -1.25522682  2.18475412  2.88285913 -1.21056485
  3.74582357  3.76698605 -1.19736021  3.48485173 -1.17851507  3.33508413
 -1.27765912  3.00014   ]",0.012678767618138286,11.075154066085815
15,0.8547974944106911*x1**4+-1.422835701698845*x1**3+0.5654746697971955*x1**2+1.4762952720168387*x1**2*-2.0181195123723383*exp(0.12471616227250237*x1)+0.530236635530426,C*x1**4+C*x1**3+C*x1**2+C*x1**2*C*exp(C*x1)+C,"add(log(exp(add(log(exp(add(mul(exp(X0), div(X0, -0.914)), div(X0, -0.964)))), sqrt(0.062)))), sin(exp(0.128)))","add(log(exp(add(log(exp(add(mul(exp(X0), div(X0, -0.914)), div(X0, -0.964)))), sqrt(0.062)))), sin(exp(0.128)))","[  6.11942984 -10.11918432   6.3059318  -10.11918432   5.2221933
 -10.11918432   6.00223642 -10.11918432 -10.11918432 -10.11918432
 -10.11918432   5.38956802 -10.11918432 -10.11918432 -10.11918432
 -10.11918432 -10.11918432   4.79244546   6.08215345   5.50998786
 -10.11918432   4.96439889   5.40475997 -10.11918432 -10.11918432
   4.85372641 -10.11918432 -10.11918432   4.66572728   6.02461739
   5.68267462 -10.11918432   4.89205682   6.30349182 -10.11918432
 -10.11918432   6.09481448 -10.11918432   5.4587052    4.97399768
   6.12081792 -10.11918432 -10.11918432   5.52809045 -10.11918432
 -10.11918432   5.87975645   5.25403153   4.61393916 -10.11918432
   6.0972354  -10.11918432 -10.11918432   5.57420677 -10.11918432
   5.90459466   6.02080299 -10.11918432   5.35156478 -10.11918432
   5.8289581    4.87528615   5.60289427 -10.11918432 -10.11918432
 -10.11918432 -10.11918432 -10.11918432 -10.11918432   5.57853373
 -10.11918432   5.88527956 -10.11918432   4.96753687 -10.11918432
   4.75402113 -10.11918432 -10.11918432 -10.11918432   5.44101008
 -10.11918432 -10.11918432 -10.11918432 -10.11918432 -10.11918432
   5.14305711 -10.11918432 -10.11918432   5.5763624  -10.11918432
 -10.11918432 -10.11918432 -10.11918432   5.62369344   5.67739141
   4.61364636 -10.11918432 -10.11918432 -10.11918432 -10.11918432
   5.09624162   6.18876933   4.88540594   6.03519523 -10.11918432
   4.94986235 -10.11918432   4.54577095 -10.11918432 -10.11918432
   5.4650118  -10.11918432 -10.11918432 -10.11918432   5.29886017
   5.25863153 -10.11918432   5.81198464 -10.11918432   5.33000193
 -10.11918432   4.70742066   5.16606936 -10.11918432   5.81609081
   4.95503625 -10.11918432 -10.11918432 -10.11918432 -10.11918432
 -10.11918432 -10.11918432 -10.11918432 -10.11918432   5.88513993
   5.97861433   4.45010805 -10.11918432   5.80378089   4.53150885
 -10.11918432 -10.11918432 -10.11918432   4.46650404 -10.11918432
 -10.11918432   5.84578388 -10.11918432   6.11617792   6.16013437
 -10.11918432 -10.11918432 -10.11918432   5.77870617 -10.11918432
 -10.11918432   4.96779765 -10.11918432   4.69907988 -10.11918432
   4.86395697 -10.11918432 -10.11918432   5.42764624 -10.11918432
   5.66626873   5.27226318 -10.11918432   5.38739293 -10.11918432
 -10.11918432 -10.11918432 -10.11918432   5.00774734 -10.11918432
 -10.11918432 -10.11918432   5.26076045   4.45846751   6.35658126
 -10.11918432 -10.11918432 -10.11918432   5.66113352   4.6960122
 -10.11918432   4.45924609   5.27621902 -10.11918432]",9.668103763640604,13.764970064163208
16,0.1572458762874711*log(-0.5405933989843736*log(0.6776499655148762*x1+-1.6145518816379296))+-0.6612123536816352,C*log(C*log(C*x1+C))+C,sin(-0.887),sin(-0.887),"[-0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751
 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751
 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751
 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751
 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751
 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751
 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751 -0.77502751
 -0.77502751 -0.77502751 -0.77502751]",0.005179408300767838,8.969491958618164
17,1.0785935803259168*x1**2+0.7646449346032376*x1+0.4179003394787535,C*x1**2+C*x1+C,"add(sqrt(sin(0.278)), add(mul(mul(mul(mul(X0, X0), add(add(log(exp(X0)), X0), sin(X0))), sqrt(sin(0.278))), div(sin(sqrt(X0)), sqrt(add(X0, X0)))), sin(X0)))","add(sqrt(sin(0.278)), add(mul(mul(mul(mul(X0, X0), add(add(log(exp(X0)), X0), sin(X0))), sqrt(sin(0.278))), div(sin(sqrt(X0)), sqrt(add(X0, X0)))), sin(X0)))","[-16.7912802  -16.69988564 -20.42085565  15.20591618  16.42039501
 -12.1379903  -17.66120929 -18.75462941 -12.35521043  17.58667871
  28.20364784 -14.79674263 -13.82107745  24.6998363   26.44748243
  19.58128789 -15.03385926 -13.32053863 -26.21045316  14.62607829
  16.62197347  13.6425289  -26.38958024 -15.66362345 -19.20996104
  24.80293747 -26.52181317 -12.21319484 -18.6582964  -13.23289952
 -12.89806093 -22.10142948  17.86409694  14.06106473 -18.02933585
  21.984822    13.61863719  15.64498332 -20.93148762  23.21708691
  28.11131251 -12.35430705  14.96852499 -26.53703397  16.99219544
 -25.16272782 -23.49112912  16.66314389 -12.99989703 -11.71734332
 -24.54966796  23.94383535  12.88913999 -24.3812325   12.47608877
  28.97277699  14.90801859 -12.04701347  17.88324643 -22.00599276
 -14.03305147 -12.42106526  18.77133136 -18.81834396 -26.3390511
  13.26292329 -24.12637893 -13.51404794  24.334505   -20.62578277
  21.41706556 -19.45219434 -21.9210101   27.82003514  26.2846663
 -20.35908694 -15.99213245  27.30447602 -12.35925278 -23.60740955
  15.99490788 -22.58568676  19.42921073  22.88174688  23.02405081
 -12.71984724  27.72271394 -15.29655985  23.02794605  18.35695945]",0.012389998346559013,11.11261534690857
18,0.013542333344178203*cos(1.8125496219324648*x1)+0.31043652086063256,C*cos(C*x1)+C,sin(exp(sqrt(log(-0.338)))),sin(exp(sqrt(log(-0.338)))),"[0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253 0.30250253
 0.30250253 0.30250253 0.30250253 0.30250253]",4.925903694399609e-05,1.2323381900787354
19,1.4923956463232302*cos(0.6164579105895567*x1+-1.1955515677529764)/1.1749370767110645*cos(-1.706110802697683*x1)+1.8313846865514263,C*cos(C*x1+C)/C*cos(C*x1)+C,exp(0.677),exp(0.677),"[1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811 1.96699811
 1.96699811]",0.028191454419930578,9.952341318130493
20,1.6447123170986808*cos(-0.5142288077587731*x1+1.2714232951824718)+1.8062943725828164,C*cos(C*x1+C)+C,"add(sqrt(add(add(exp(-0.955), sin(X0)), sqrt(exp(X0)))), sqrt(sqrt(add(mul(exp(-0.955), sin(X0)), sqrt(exp(X0))))))","add(sqrt(add(add(exp(-0.955), sin(X0)), sqrt(exp(X0)))), sqrt(sqrt(add(mul(exp(-0.955), sin(X0)), sqrt(exp(X0))))))","[1.67826549 3.97912786 4.65400099 3.84101757 2.03194793 4.30346133
 1.97391326 3.77775537 1.50911706 1.62368874 2.00367681 4.37128927
 3.76138023 4.00015862 1.56980306 5.06436909 3.74567566 2.01949264
 1.94912889 3.99269378 2.02441161 1.48057372 1.48660571 1.7822897
 4.0919547  2.01338902 4.39774024 3.83000514 2.026812   2.04953292
 2.01637203 1.97291696 1.59942697 4.55116289 3.73322144 4.28849726
 3.85216655 3.85432678 4.8165753  3.73216469 1.51515277 4.25624141
 5.06526223 1.42352935 1.77646364 3.95813939 4.16336411 1.69204986
 2.01365816 1.8078932  2.04882629 2.04979546 3.71280002 3.89158185
 4.614943   3.87322149 5.14999283 4.26679706 4.07602136 3.97646435
 2.04122928 3.9679699  1.63938166 2.04114506 1.47242322 4.70412194
 2.03658916 4.38050757 1.71642746 4.19214349 1.98189645 4.79123565
 4.16241734 1.73469547 1.93634898 2.04752424 2.01975494 2.04584746
 4.43553415 3.86098571 4.23747771 2.02393972 4.11446482 2.00471528
 1.84018141 4.15045084 1.61478371 1.77550436 4.62920232 2.04657701
 1.49042008 4.18539849 4.00545169 2.03595082 5.20475105 2.03676924
 1.86799978 4.07570074 2.04878751 4.41233185 1.47236413 1.94772979
 2.03404853 1.93989501 3.81762696 4.58866468 1.47733426 4.2574495
 4.91838542 1.9224499  3.7044787  1.43789508 1.47428182 5.21839967
 3.81431698 1.89005313 4.46717796 4.56705816 4.04560772 1.57664521
 5.01830468 2.03975609 2.0253535  1.37845755 3.9657959  4.23751875
 2.03531828 1.50358201 3.84875038 4.46219343 1.43510109 2.03428056
 2.04380772 1.90640838 4.08078406 1.80693679 5.09303586 1.39497393
 4.93311037 1.50166007 3.82556821 1.8040657  2.02170614 4.49973798
 4.09710613 4.71549535 4.65178057 1.99674879 2.04921949 1.34587748
 1.56446883 1.42830565 1.85034838 1.4298915  1.88173965 1.4398076
 4.57950655 1.43619542 4.53746348 3.81676642 4.49065218 4.02032861
 2.04796129 4.03845199 4.99930554 1.95628391 3.9967283  3.77356255
 1.7857864  1.94703014 2.04583456 5.1323231  4.64684664 4.49346156
 1.83195923 5.10989199 2.0292555  2.04911386]",0.08686810723711776,13.917539358139038
21,1.0116301179794478*cos(1.044412277131494*sqrt(1.6864153431782363*abs(1.025852086457534*x1)))+-0.7681370685173301,C*cos(C*sqrt(C*abs(C*x1)))+C,"mul(sqrt(X0), sin(log(div(0.557, sqrt(X0)))))","mul(sqrt(X0), sin(log(div(0.557, sqrt(X0)))))","[-1.8700017  -2.04565265 -1.90848795 -1.75635683 -1.71579494 -2.18969483
 -2.1069132  -1.79641478 -1.99278869 -2.02236923 -1.93378984 -1.81501011
 -2.0218343  -2.14817261 -1.92720154 -2.03707768 -1.69871051 -1.91690229
 -1.94433928 -1.86090858 -2.015728   -1.63061729 -1.91963077 -2.13834316
 -1.93351803 -1.74706676 -1.97300267 -1.82799557 -2.04903912 -2.02333722
 -2.19418628 -1.66148274 -2.08816272 -1.62317458 -2.08088521 -2.02006101
 -1.88872935 -2.12466116 -2.06089943 -2.08408148 -1.88778917 -1.73753694
 -1.7873347  -1.828359   -1.61554037 -1.81255548 -2.19479505 -1.78125275
 -1.90290861 -1.93056896 -1.77394346 -1.94434403 -2.16138758 -1.90984
 -1.95452966 -2.06209549 -2.15800286 -1.80327152 -1.8334185  -1.73988262
 -1.68410382 -2.18862055 -2.02801052 -2.04992635 -2.02302765 -2.10668206
 -1.88322073 -1.97026704 -1.75191208 -2.03223288 -1.6423788  -1.57983819
 -1.5897459  -1.63900644 -2.17691822 -2.17626821 -1.88031362 -2.04398043
 -1.64352173 -1.91410792 -1.79035539 -2.10109427 -1.6316667  -1.90351617
 -2.13060892 -1.58202438 -1.93443483 -1.93985386 -2.10347536 -2.01032521
 -1.99223775 -2.1075688  -1.76434201 -1.64672158 -2.06116754 -2.00801959
 -1.94471903 -1.94912402 -2.07582568 -1.96701368 -1.94402968 -2.06278849
 -1.88360554 -1.66410394 -1.80723957 -1.88181736 -1.6232862  -2.03881657
 -1.98127717 -1.72602504 -1.99357655 -1.63949268 -1.78147015 -1.88654355
 -2.02179606 -2.03375563 -1.92614698 -1.86209444 -2.08194135 -1.64070494
 -1.9594436  -2.00629928 -1.6230926 ]",0.0031820564800403156,10.07270097732544
22,-1.4588438613161983*x1*1.9139690789142754*log(-0.8381755234085491*x1)*1.817880342195691*cos(0.9889949194222294*x1)+0.030448894137805826,C*x1*C*log(C*x1)*C*cos(C*x1)+C,"div(log(mul(log(-0.743), mul(log(log(X0)), log(div(mul(add(X0, 0.379), log(X0)), sqrt(sin(X0))))))), add(exp(div(log(-0.682), mul(X0, 0.230))), log(add(mul(-0.235, -0.226), log(-0.743)))))","div(log(mul(log(-0.743), mul(log(log(X0)), log(div(mul(add(X0, 0.379), log(X0)), sqrt(sin(X0))))))), add(exp(div(log(-0.682), mul(X0, 0.230))), log(add(mul(-0.235, -0.226), log(-0.743)))))","[-13.43801893   2.42312879 -22.35167996   2.42404608   2.50992348
   2.40412403   1.72072752   2.51320178   1.84015562   2.03913337
   2.49324266 -63.17910243  -9.25380287   2.08639016]",6.680836911157159,13.17970871925354
23,-1.3961541103239279*x1**3+-0.6063396495393512*x1**2+1.8825620638540639*x1+-0.9990908758013148,C*x1**3+C*x1**2+C*x1+C,"mul(add(mul(add(sin(X0), div(log(X0), div(-0.079, X0))), log(X0)), div(0.879, X0)), 0.830)","mul(add(mul(add(sin(X0), div(log(X0), div(-0.079, X0))), log(X0)), div(0.879, X0)), 0.830)","[-133.25868185   93.54169531  122.18942386   82.56186792 -106.64028827
   64.6815116   -93.82964673  123.12355547  -92.56900913   67.41602957
 -117.26584817  125.1688662    69.96699492   95.99487378   78.31740463
 -116.29080108  -78.30013716  -61.6520965    94.42197069   48.33997712
   49.31952636  -64.74515878  -61.49634551  -92.52150932  -39.5363695
  -38.97436606 -116.34384765 -108.1205609 ]",0.5815332200174322,12.614065170288086
24,0.06883168622790814*abs(-1.6480266121940994*x1+0.7272430533409766)**3+1.1213927156271315/1.3457758094532375*log(0.3968295359073224*x1)+1.6702722203121767,C*abs(C*x1+C)**3+C/C*log(C*x1)+C,"mul(X0, add(X0, -0.778))","mul(X0, add(X0, -0.778))","[10.31057994 26.09255266 17.40552615  9.20880215  7.05712312 23.89179215
 19.98332632 15.73480096  9.59616856  8.53910888 16.46403565 11.39994316
 13.56566646 15.74175043 18.0270423  11.60015249 21.97864718 16.58344179
 20.20883427 13.94943447 11.65385986 13.26951087 13.29856897 10.59707887
  6.98475984 18.45545187 21.30672386 20.47465743 12.4797808  15.83412898
  8.50296147 15.11530529  7.67453957 12.62964035 17.64996947 25.01727659
 12.41497092 14.41092297 17.24138324 12.87775055 13.25018697 28.28357906
 12.38716513 16.1634782  22.74314333  8.68283789 11.7869934  15.7292245
 13.68621906 19.26145073 16.12415638 19.81710612 26.38715759 15.22343589
  9.36556936 27.21378765 16.78517669 23.08997301 16.0211017  11.18684505
 11.80684091 15.29111899 14.81859312 13.55056381 17.16095977 12.3447008
  9.05149693  9.10479179 14.32696934 21.28670813 11.49528409 14.44652304
 21.50941808 12.85444042]",0.3253224002632285,10.470122575759888
