test_index,true_equation,true_skeleton,predicted_y,rel_err,dsr_time
10,0.4389911860472502*sin(1.4975289619673555*sin(0.962471595060415*exp(-1.5269642187968986*x1)))+0.07974049903077418,C*sin(C*sin(C*exp(C*x1)))+C,"[-1.98457812e-01  7.98084453e-03  6.64723083e-02  3.58512738e-02
 -3.47019215e-01  3.60034950e-02  1.59095725e-02 -2.76212123e-01
  3.62829918e-03  2.98779931e-02  4.90980691e-02 -7.74746469e-02
 -3.17146916e-03 -2.68786079e-01 -3.38585658e-01  3.70632420e-02
 -3.27315653e-01 -1.19432593e-02 -2.62754170e-01 -2.06204610e-01
 -4.00091184e-01 -2.45780480e-01 -4.62695522e-01 -2.12413395e-01
  2.17844883e-02 -1.18459647e-02 -4.76392714e-01 -3.42340970e-01
  3.24129316e-02 -4.65947561e-01  5.28793990e-02  2.44057110e-02
  3.22051883e-02  4.51042000e-02 -2.88878511e-01  3.62046411e-02
  2.84202502e-02 -5.66838246e-02  2.80682655e-02  5.10230790e-02
 -3.07258928e-01 -3.94049738e-01 -1.04513882e-04  3.61930388e-02
 -2.73836719e-01 -1.01668868e-02 -2.28766362e-01 -1.54166621e-02
  5.38792086e-02  6.81914768e-02  1.22898772e-02  3.66595881e-02
 -5.43275706e-02  3.72172406e-02  5.28248578e-02 -1.26643782e-01
 -4.45826699e-01  5.85391894e-04  4.40790754e-02 -1.60371926e-01
  2.91979313e-02 -8.47256237e-02 -1.36893061e-02 -4.46094644e-01
  6.89904194e-02 -4.41872618e-01  2.15490675e-02 -4.45382699e-01
 -1.43533285e-02 -1.67104770e-01 -5.60487175e-02  2.54308555e-02
 -2.39912988e-01  6.32774470e-02  2.52531013e-02  4.12506119e-02
  4.09055442e-02  5.30564452e-02  2.46209565e-02  4.50257375e-02
  3.56114469e-02 -8.49689841e-02  3.01912704e-02 -4.12434376e-01
 -1.46468096e-01 -4.38836528e-01 -5.70529848e-02  2.53680220e-05
 -1.01185491e-01  2.11975560e-02 -2.87346809e-01  5.16438258e-02
  6.91671985e-02 -4.15757531e-01 -3.59641075e-01 -1.57353203e-01
 -4.92069130e-01 -1.76329834e-02 -3.50381261e-01 -2.02764685e-01
 -6.29157507e-03  5.08070821e-02 -2.40564306e-01 -3.90361411e-01
  5.70684483e-02 -2.07105737e-01 -2.54894089e-01  3.44514748e-02
 -5.82394395e-03 -5.80864621e-02  8.58449979e-03 -4.65841498e-02
 -6.49877808e-02 -3.43705344e-01 -2.04200544e-01 -3.79145484e-01
 -4.42825787e-01 -2.38084653e-01 -1.98831218e-01 -3.58442623e-01
 -1.05578138e-03 -1.69964298e-02 -2.04835336e-01 -9.11010077e-03
 -3.03076850e-01  3.86481725e-02  6.76958337e-02  2.57960855e-02
 -3.97309159e-01  9.28616908e-03 -3.17042998e-01 -1.75560683e-02
 -2.85933525e-01 -4.20265359e-02 -3.02786123e-01 -1.90238656e-01]",0.039605275929036635,7.37473726272583
11,-1.261186545284206*x1+0.6005845897909672,C*x1+C,"[-3.58798101 -4.63587689  5.7762229   5.0403966  -3.57326255 -3.71293856
  5.29279731  5.55509894 -4.2934677  -3.93698404 -5.23655761 -4.23958434
 -5.21243745  5.71238394 -3.63925781  5.83149864  6.57191225 -4.57143717
 -3.74232177  6.5152592  -4.36072612  6.4702274   5.00456403  5.31006979
 -4.77729642  6.76459646  6.84165445 -4.30906637  6.55332834 -5.00733171
  6.30862186  5.43470304  5.05425619  5.48177587 -3.21197827  5.61613737
 -3.19528914  4.62227335 -3.67417932  5.9477249   5.83922231  5.10404732
 -3.22282118  6.51578313 -4.19526797 -3.78068747 -3.25041511  6.24683256
  5.17532795  4.65578869  5.63479215  5.38557905]",0.0007196928499055147,2.9231207370758057
12,-0.34490546156049606*cos(0.46545149936723096*x1)+0.04505895934728654,C*cos(C*x1)+C,"[-0.01169013 -0.12497829 -0.1000535  -0.09904142  0.03487542 -0.12464983
 -0.05536936 -0.11610335 -0.10058398  0.07437576 -0.07721215 -0.10459744
  0.03288849  0.00105133  0.05013363 -0.04212722 -0.11097577 -0.04874951
 -0.05810195 -0.02548195 -0.06499796 -0.07688583 -0.09479926 -0.07358546
 -0.1270424  -0.06893484  0.05175243 -0.13317647 -0.04241586  0.02640237
 -0.13204627  0.06396076 -0.06439722 -0.01561937 -0.08221228  0.02566561
  0.0009076  -0.08859199 -0.08191115  0.03253524  0.02743843 -0.05833796
 -0.07052989 -0.02702294  0.05313402  0.05419205 -0.11695529 -0.08338473
 -0.12676064 -0.12774251  0.03721432 -0.09921059  0.06544352  0.02277763
  0.03102568  0.06021036 -0.11129076  0.06142139  0.03447747  0.03928176
 -0.01982677 -0.11428561  0.03811622  0.04122412  0.0123061  -0.08794023
  0.06902269  0.05515289 -0.06057916  0.01846042 -0.08482488  0.07094033
 -0.06964612 -0.06785752  0.0304847   0.02964057]",0.028251285015397504,0.7419223785400391
13,1.6529784374121679*sin(-1.5375802897077722*cos(1.3154090681573773*x1+0.15552232680953137))*0.06485601163546484*cos(0.6166292287609223*x1+1.9703423724518605)+-1.7850352796040387,C*sin(C*cos(C*x1+C))*C*cos(C*x1+C)+C,"[-1.76975047 -1.6899649  -1.67879891 -1.7042247  -1.76975047 -1.69929536
 -1.76507244 -1.68734119 -1.68142656 -1.76975047 -1.71509023 -1.76975047
 -1.69295443 -1.72986864 -1.76975047 -1.69350553 -1.71726542 -1.76975047
 -1.73497166 -1.74475813 -1.76975047 -1.68545657 -1.76975047 -1.76975047
 -1.74287371 -1.76975047 -1.76975047 -1.75486037 -1.76975047 -1.71571231
 -1.76975047 -1.69609466 -1.71208899 -1.69515384 -1.76975047 -1.76975047
 -1.70652154 -1.76975047 -1.75514953 -1.75651313 -1.68246242 -1.76201958
 -1.6905372  -1.76975047 -1.72460751 -1.76975047 -1.76975047 -1.76975047
 -1.76975047 -1.73903862 -1.76975047 -1.76975047 -1.72512683 -1.71663764
 -1.68331892 -1.76975047 -1.76975047 -1.76975047 -1.76975047 -1.7429052
 -1.76975047 -1.71549127 -1.76975047 -1.69078913 -1.76975047 -1.76301144
 -1.76975047 -1.76975047 -1.76975047 -1.76975047 -1.76975047 -1.74999469
 -1.72107805 -1.76975047 -1.69001415 -1.76975047 -1.72058583 -1.67938882
 -1.76975047 -1.76975047 -1.76975047 -1.76975047 -1.70189617 -1.71877985
 -1.73214099 -1.76975047 -1.69995819 -1.74038699 -1.76975047 -1.76975047
 -1.71644497 -1.73193046 -1.6942026  -1.76975047 -1.70397193 -1.76975047
 -1.73013945 -1.76975047 -1.76975047 -1.75680901 -1.76975047 -1.76975047
 -1.76975047 -1.76975047 -1.71315124 -1.67880496 -1.76975047 -1.72795926
 -1.72454272 -1.76975047 -1.76975047 -1.68796729 -1.68695597 -1.70804759
 -1.76975047 -1.76975047 -1.76975047 -1.76975047 -1.76975047 -1.76975047
 -1.68715333 -1.76975047 -1.76278807 -1.76975047 -1.76975047 -1.67707269
 -1.76975047 -1.7161196  -1.68720561 -1.76975047 -1.76975047 -1.76975047
 -1.76048676 -1.76185384 -1.76975047 -1.74231636 -1.69878582]",0.000394064430817117,2.7768778800964355
14,0.6152452540843867*x1+0.8975729858139387*sin(1.9187124643037632*x1+-1.6464785427536985)+0.719872591743822,C*x1+C*sin(C*x1+C)+C,"[-0.05590905  0.98488071 -0.05590905 -0.05590905 -0.05590905 -0.05590905
  1.0735205   0.96112461  1.0289286  -0.05590905  0.95963727 -0.05590905
 -0.05590905 -0.05590905 -0.05590905 -0.05590905 -0.05590905 -0.05590905
 -0.05590905  1.39428189 -0.05590905 -0.05590905  1.07276444 -0.05590905
 -0.05590905 -0.05590905 -0.05590905  0.97694691 -0.05590905  1.16088385
 -0.05590905  1.04758462  1.05715661  0.98425089 -0.05590905  1.01438497
 -0.05590905  1.04126288  1.00027014 -0.05590905 -0.05590905  1.05114467
 -0.05590905 -0.05590905  1.05465628 -0.05590905  1.0734175   0.97708836
  1.28097112  1.06898191 -0.05590905  1.03320952 -0.05590905 -0.05590905
 -0.05590905  1.05897462  1.08482398  1.56085376 -0.05590905  1.66312952
  0.98865895 -0.05590905  1.04323897  1.01431646  0.991503    1.11841316
  1.71106254 -0.05590905 -0.05590905  1.63302486 -0.05590905 -0.05590905
 -0.05590905  1.08604523 -0.05590905  0.99293315 -0.05590905  1.05967143
  1.03226322  1.06035152 -0.05590905  1.07132427 -0.05590905  1.05404139
  0.98372648  1.02472823  1.25155393  1.23693311  1.00616248 -0.05590905
  1.03767081 -0.05590905 -0.05590905  1.32415144  1.06408295 -0.05590905
  0.97440607  0.9653631  -0.05590905  1.01487204 -0.05590905  1.0290282
 -0.05590905  1.0555027 ]",0.16155551540397492,1.286430835723877
15,0.8547974944106911*x1**4+-1.422835701698845*x1**3+0.5654746697971955*x1**2+1.4762952720168387*x1**2*-2.0181195123723383*exp(0.12471616227250237*x1)+0.530236635530426,C*x1**4+C*x1**3+C*x1**2+C*x1**2*C*exp(C*x1)+C,"[-65.968003    -6.76248392 -71.42465109  -7.22131684 -39.27201987
  -4.75079294 -62.52576027  -7.69093506  -8.77403087  -5.59411975
  -6.26045434 -44.32046948  -7.03408969  -9.20163959  -5.38475788
  -8.54321616  -8.19900577 -26.12071542 -64.87429199 -47.93059655
  -5.77194114 -31.41825476 -44.77689437  -5.60346402  -5.28009802
 -28.0144267   -7.50739512  -6.05667485 -22.18361112 -63.18399563
 -53.0785076   -6.37791415 -29.19563109 -71.35341987  -7.47996636
  -6.55828474 -65.24589494  -5.93712418 -46.39531103 -31.71252176
 -66.00870936  -9.10254208  -9.41882335 -48.47180989  -7.45683383
  -7.62974159 -58.91600708 -40.23523738 -20.56603414  -8.40397246
 -65.31693525  -8.15427794  -7.94296727 -49.84885659  -8.90850989
 -59.64910607 -63.07184131  -8.41308687 -43.17742689  -7.71015025
 -57.41494373 -28.67912687 -50.70427144  -7.69899977  -6.96791655
  -7.99857087  -7.35175373  -5.13350522  -7.28969782 -49.977938
  -5.11790596 -59.07906955  -5.7857861  -31.51447116  -8.46638574
 -24.92995127  -5.02130686  -4.87718166  -8.90938254 -45.86483017
  -7.52904486  -5.85095005  -7.60229531  -6.91435999  -7.16677314
 -36.87167867  -7.38003238  -6.02659272 -49.91316571  -6.65737356
  -8.95847452  -5.73905435  -7.82720882 -51.32390447 -52.92148907
 -20.55687439  -8.58322856  -6.19124756  -5.99703218  -5.84378406
 -35.44738943 -67.99965499 -28.99085342 -63.49495183  -5.98157754
 -30.97232799  -9.01336729 -18.42904476  -5.44469752  -5.82795816
 -46.58428499  -5.52991338  -7.7405886   -6.83333174 -41.58911128
 -40.37428796  -9.28903874 -56.91285139  -4.74815873 -42.52804495
  -5.41601723 -23.48224489 -37.57060835  -5.92511555 -57.0343411
 -31.13108342  -7.49024326  -6.97028425  -5.71586059  -5.52501085
  -5.73545192  -5.41517886  -8.15958432  -8.45230501 -59.07494754
 -61.83057079 -15.41485573  -6.59095366 -56.67007816 -17.98080867
  -6.86087153  -6.93199457  -7.49819866 -15.93275178  -7.82938395
  -5.39179163 -57.91240069  -8.50509622 -65.87263243 -67.16108322
  -8.20632213  -7.84421254  -6.49517115 -55.92764291  -6.86460751
  -6.85943354 -31.52246641  -5.44646031 -23.22270962  -5.35420906
 -28.32993986  -5.86671626  -8.91783119 -45.46394381  -5.55324246
 -52.59082509 -40.78618111  -8.24894752 -44.25509777  -4.9359964
  -7.63332716  -5.57922309  -7.51287372 -32.74600041  -5.03298508
  -7.22371823  -8.57161876 -40.43863204 -15.67897087 -72.90238774
  -7.43678651  -8.87302154  -5.59312115 -52.43811771 -23.12722188
  -6.51932595 -15.7035628  -40.90566341  -8.29712609]",6.103312816176508,14.490080118179321
16,0.1572458762874711*log(-0.5405933989843736*log(0.6776499655148762*x1+-1.6145518816379296))+-0.6612123536816352,C*log(C*log(C*x1+C))+C,"[-0.89674282 -0.79651714 -0.95104388 -0.69442202 -0.68664933 -1.3739201
 -0.83907562 -1.26420537 -0.69690869 -0.71228235 -0.85926592 -0.697959
 -1.31926606 -1.25015156 -1.33785971 -1.0781895  -0.70412476 -0.68490326
 -0.68765301 -1.10279054 -1.22350603 -0.703029   -0.87641912 -1.14200977
 -0.71027751 -1.35843953 -0.67954068 -0.94112003 -0.83407079 -0.86083994
 -0.70525474 -0.70746885 -1.27365194 -1.34854978 -0.70630898 -0.70760486
 -0.70551039 -1.09844384 -0.69386135 -1.17458722 -1.2601227  -0.90100925
 -1.01707356 -1.16392799 -0.70903948]",0.007304274595150256,4.339069843292236
17,1.0785935803259168*x1**2+0.7646449346032376*x1+0.4179003394787535,C*x1**2+C*x1+C,"[-14.618396   -14.56627182 -16.52219098  14.67482019  15.4937069
 -11.70463277 -15.1038414  -15.68715075 -11.85121616  16.24225121
  21.59158758 -13.43228142 -12.8161956   20.05704014  20.84217725
  17.43501408 -13.57855743 -12.49170117 -19.02926138  14.27049431
  15.62578395  13.43910016 -19.09952593 -13.96024067 -15.92157519
  20.10462043 -19.1511837  -11.75547856 -15.63692769 -12.43433032
 -12.21367143 -17.30580302  16.41471267  13.80308597 -15.30350942
  18.73599674  13.41818741  14.97536295 -16.76610502  19.35282262
  21.55302502 -11.85060832  14.51028462 -19.15711845  15.8654319
 -18.6112147  -17.91572173  15.65262168 -12.28102365 -11.41840784
 -18.36051164  19.70280139  12.77303311 -18.29077918  12.40239118
  21.90962121  14.46812394 -11.64298873  16.42653791 -17.26272427
 -12.95193766 -11.89548545  16.96377246 -15.72024696 -19.07973908
  13.10516942 -18.18453902 -12.61779872  19.88705496 -16.62071846
  18.44099079 -16.04433059 -17.22422769  21.43080732  20.77083404
 -16.49232182 -14.15534683  21.21226301 -11.85393584 -17.96536873
  15.21127846 -17.52194708  17.34786655  19.18799109  19.25820504
 -12.09530747  21.3897745  -13.73898665  19.26012142  16.71581654]",0.1364116906398039,5.627509355545044
18,0.013542333344178203*cos(1.8125496219324648*x1)+0.31043652086063256,C*cos(C*x1)+C,"[0.361397   0.46089375 0.419419   0.34269489 0.36575206 0.40227913
 0.43905724 0.36484738 0.36758894 0.37068713 0.37244133 0.45868009
 0.45649427 0.39944302 0.42176831 0.3611525  0.41933337 0.43304908
 0.44486349 0.37193225 0.35922269 0.32579049 0.3916355  0.47075487
 0.33829249 0.36838018 0.32878662 0.47704137 0.43091608 0.37220262
 0.37355325 0.36252688 0.36771361 0.35388323 0.38561444 0.43963345
 0.41515563 0.32735706 0.34683892 0.48826991 0.42420571 0.40192531
 0.39903324 0.43389036 0.36649954 0.37366435 0.43170949 0.34708518
 0.35855071 0.42635802 0.42577939 0.32592343 0.33428193 0.34981596
 0.37711789 0.34610067 0.48325257 0.42125873 0.36616649 0.32674179
 0.35422613 0.3421484  0.35371439 0.35944882 0.35437248 0.35598619
 0.3453716  0.34519441 0.32558401 0.37412223 0.36947344 0.35005478
 0.43604781 0.40450383 0.36310717 0.44643682 0.32710923 0.42658149
 0.32608156 0.41244301 0.37374385 0.35317562 0.37509025 0.38631368
 0.3672664  0.4325419  0.33666293 0.3273468  0.32922315 0.40910365
 0.35050407 0.37050622 0.36163817 0.32698804 0.46117378 0.34395346
 0.44908492 0.38092769 0.40360488 0.36420529 0.49316542 0.40435354
 0.35238323 0.37978244 0.48734528 0.35435513 0.37469227 0.49378457
 0.36857152 0.3615571  0.46777786 0.33834215 0.45148006 0.40641308
 0.35897187 0.35893754 0.32880192 0.41783777 0.36634064 0.36804854
 0.49502218 0.35245563 0.34013243 0.36337778 0.34282363 0.34874336
 0.34810332 0.47278689 0.39766945 0.43879384 0.33298908 0.37467993
 0.33176564 0.3316888  0.3630226  0.49383728 0.41581637 0.33608339
 0.40549222 0.3615342  0.34050491 0.36037963 0.35292451 0.36411481
 0.44532684 0.36909311 0.36990387 0.34290252 0.33591997 0.33856326
 0.38705753 0.37405805 0.48839909 0.4604688  0.37478994 0.43099467
 0.44369089 0.36024042 0.4273699  0.39014461 0.43781758 0.47288174
 0.39277911 0.37328753 0.33096053 0.3749041  0.33835946 0.35339928
 0.36891716 0.3617982  0.42543301 0.33139303 0.35444771 0.35104218
 0.36125584 0.49047809 0.47122767 0.47901444 0.36973233 0.42797426
 0.3433154  0.48197918 0.46673037 0.35082136 0.35924078 0.43704036
 0.32893777 0.40287344 0.37239607 0.37218073 0.36661399 0.33102979
 0.41178663 0.43140026 0.37209098 0.35313652]",0.0017774096015939409,0.9313688278198242
19,1.4923956463232302*cos(0.6164579105895567*x1+-1.1955515677529764)/1.1749370767110645*cos(-1.706110802697683*x1)+1.8313846865514263,C*cos(C*x1+C)/C*cos(C*x1)+C,"[5.30247776 0.63534576 3.19164813 3.72835972 3.76479851 3.08817913
 0.63534576 5.73664186 2.35759505 2.29633588 0.63534576 0.63534576
 4.64575414 4.78999418 5.48130684 2.3180445  4.09998588 5.15091732
 1.2955122  3.0798291  0.63534576 1.30952833 2.84425263 0.65747323
 0.63534576 1.23241999 5.67385083 0.63534576 0.63534576 4.83116724
 3.79423164 4.25696086 3.98113428 0.63534576 0.63534576 0.63534576
 0.63534576 5.70499978 1.1929884  3.1198995  0.63534576 5.26630538
 1.24884845 0.63534576 4.20552691 0.63534576 0.63534576 4.45657961
 0.63534576 0.63534576 0.63534576 5.71881147 5.06259195 5.07117001
 0.63534576 0.63534576 0.63534576 3.13850074 4.54854043 0.63534576
 2.80322586 1.28379489 3.63793689 5.73677592 0.63534576 0.63534576
 0.82552208 0.63534576 2.7037587  0.63534576 4.2633776  1.10325286
 5.77432693 4.2081639  0.63534576 5.57527565 4.94133961 4.12844836
 0.63534576 0.63534576 0.63534576 0.83854189 0.63534576 0.63534576
 0.63534576 0.63534576 2.37168751 0.63534576 5.23411384 0.63534576
 0.63534576 0.63534576 2.43695978 3.04112216 3.66235732 5.57404029
 0.63534576 0.63534576 0.63534576 1.24609529 0.63534576 4.27390352
 0.63534576 1.22356546 3.015382   0.63534576 5.75142667 1.01261008
 2.62654471 0.63534576 2.92560602 0.63534576 2.74684888 2.6578244
 0.63534576 4.59462911 0.63534576 2.67619639 0.63534576 0.63534576
 0.63534576]",0.14486672306420073,3.825812578201294
20,1.6447123170986808*cos(-0.5142288077587731*x1+1.2714232951824718)+1.8062943725828164,C*cos(C*x1+C)+C,"[ 1.27275225e-01  3.67804337e+00  4.01922165e+00  3.59534516e+00
 -1.00601103e-01  3.83409393e+00  2.40247676e-02  3.55281449e+00
  1.66151328e-01  1.40662282e-01  5.39551370e-03  3.86209983e+00
  3.54399981e+00  3.68959335e+00  1.53044050e-01  4.29072082e+00
  3.53904831e+00 -7.04738058e-03  3.68877223e-02  3.68552184e+00
 -1.15518426e-02  1.72046474e-01  1.70814105e-01  9.86693066e-02
  3.73733002e+00 -1.93437586e-03  3.87269623e+00  3.58817295e+00
 -1.05982208e-01 -5.42347208e-02 -1.15296962e-01  2.45787417e-02
  1.46331322e-01  3.94356974e+00  3.53505270e+00  3.82774250e+00
  3.60251155e+00  3.60388925e+00  4.13189161e+00  3.53471083e+00
  1.64883637e-01  3.81382313e+00  4.29126976e+00  1.89130992e-01
  1.00404752e-01  3.66626519e+00  3.77182921e+00  1.23739134e-01
 -1.17465342e-01  9.08101908e-02 -5.01602285e-02 -6.35235995e-02
  3.52836665e+00  3.62711358e+00  3.99092997e+00  3.61579265e+00
  4.34267388e+00  3.81841340e+00  3.72933499e+00  3.67656284e+00
 -8.83301036e-02  3.67181384e+00  1.36907069e-01 -3.17162362e-02
  1.73700542e-01  4.05479481e+00 -2.50723599e-02  3.86581248e+00
  1.17313463e-01  3.78516561e+00  1.94495333e-02  4.11482626e+00
  3.77138521e+00  1.12342234e-01  4.29066367e-02 -7.49775201e-02
 -1.12464868e-01 -4.08097715e-02  3.88754455e+00  3.60811419e+00
  3.80557611e+00 -1.11020222e-02  3.74843378e+00  4.65074847e-03
  8.02853038e-02  3.76574358e+00  1.42761811e-01  1.00688729e-01
  4.00131883e+00 -7.76570696e-02  1.70031144e-01  3.78206734e+00
  3.69246193e+00 -2.42385972e-02  4.37522291e+00 -9.47818571e-02
  7.05538363e-02  3.72917292e+00 -7.03528253e-02  3.87846867e+00
  1.73712489e-01  3.75643419e-02 -9.81771191e-02  4.12716434e-02
  3.57999767e+00  3.97159726e+00  1.72705413e-01  3.81435026e+00
  4.19882175e+00  4.90842909e-02  3.52559374e+00  1.82147688e-01
  1.73324472e-01  4.38325826e+00  3.57779086e+00  6.23029846e-02
  3.89972678e+00  3.95551376e+00  3.71374632e+00  1.51513113e-01
  4.26219839e+00 -2.95390543e-02 -1.24621817e-02  2.10477730e-01
  3.67059167e+00  3.80559427e+00 -9.66325156e-02  1.67307266e-01
  3.60032569e+00  3.89782239e+00  1.83512910e-01 -2.21425344e-02
 -8.37992155e-02  5.58140446e-02  3.73173687e+00  9.11109844e-02
  4.30826434e+00  2.02751878e-01  4.20829823e+00  1.67707184e-01
  3.58525650e+00  9.20104321e-02 -9.02589628e-03  3.91203755e+00
  3.73989058e+00  4.06275809e+00  4.01762703e+00  1.01657274e-02
 -5.21682088e-02  2.25404193e-01  1.54229740e-01  1.86819121e-01
  7.68072477e-02  1.86049343e-01  6.54756037e-02  1.81211197e-01
  3.96480120e+00  1.82978598e-01  3.93319753e+00  3.57942478e+00
  3.90862442e+00  3.70044439e+00 -4.67593300e-02  3.71001362e+00
  4.25031076e+00  3.33525716e-02  3.68772616e+00  3.54987811e+00
  9.76186957e-02  3.79009871e-02 -4.07790343e-02  4.33206104e+00
  4.01407785e+00  3.90968159e+00  8.30374873e-02  4.31850856e+00
 -1.03507028e-01 -5.15826879e-02]",0.020589374251542076,2.988243818283081
21,1.0116301179794478*cos(1.044412277131494*sqrt(1.6864153431782363*abs(1.025852086457534*x1)))+-0.7681370685173301,C*cos(C*sqrt(C*abs(C*x1)))+C,"[-1.75960639 -1.93357155 -1.79612128 -1.6566572  -1.62159474 -2.09130187
 -1.99888592 -1.7538307  -1.98491908 -1.90940254 -1.82060281 -1.77454122
 -2.02154669 -2.04433283 -1.81419126 -2.04103767 -1.64875748 -1.80422043
 -1.92527967 -1.82667538 -1.90257324 -1.57908934 -1.89554744 -2.03339658
 -1.91220233 -1.69998723 -1.96034595 -1.7891432  -1.93711641 -1.91040032
 -2.09645846 -1.61031768 -1.97862458 -1.54465834 -1.97082547 -1.90702573
 -1.77726696 -2.01828824 -1.94959131 -2.10233169 -1.7763755  -1.64028241
 -1.74380237 -1.78955353 -1.56404268 -1.70667802 -2.25416991 -1.73711607
 -1.87568109 -1.90865357 -1.72911296 -1.92528543 -2.0591451  -1.88389093
 -1.93767499 -2.07343483 -2.05533926 -1.69829669 -1.79527547 -1.64231321
 -1.63357305 -2.09007073 -1.91522597 -2.0576124  -1.91008116 -2.13245949
 -1.77205114 -1.85657874 -1.65277314 -2.03482262 -1.56026272 -1.52894526
 -1.53861069 -1.58752032 -2.07671492 -2.2280023  -1.76930565 -2.04992552
 -1.59207561 -1.88896349 -1.74713239 -2.12497032 -1.5515366  -1.87639932
 -2.1648317  -1.51181588 -1.82123191 -1.82652728 -2.12815838 -1.89703838
 -1.87864435 -2.13365043 -1.71865374 -1.59531124 -2.07222402 -2.00404279
 -1.92574019 -1.93108996 -2.09143365 -1.85333691 -1.9249043  -1.9515869
 -1.77241492 -1.6129963  -1.70187316 -1.85091393 -1.54474853 -2.043273
 -1.97058557 -1.63035727 -1.98590386 -1.58801028 -1.67879959 -1.77519523
 -1.90881201 -1.92117783 -1.9033445  -1.75221032 -2.09950114 -1.55889551
 -1.94368024 -1.8929262  -1.57156287]",0.002107134474445072,1.595092535018921
22,-1.4588438613161983*x1*1.9139690789142754*log(-0.8381755234085491*x1)*1.817880342195691*cos(0.9889949194222294*x1)+0.030448894137805826,C*x1*C*log(C*x1)*C*cos(C*x1)+C,"[-23.96611384   1.43053644 -29.48932315   1.43053644   1.43053644
   1.43053644   1.43053644   1.43053644   1.43053644   1.43053644
   1.43053644 -34.86773635 -18.3074696    1.43053644]",3.8934388936604187,5.667913913726807
23,-1.3961541103239279*x1**3+-0.6063396495393512*x1**2+1.8825620638540639*x1+-0.9990908758013148,C*x1**3+C*x1**2+C*x1+C,"[-5.13542943 58.64616352 68.74281437 54.47929455 -5.15155518 47.2024405
 -5.15791044 69.05661566 -5.15791044 48.36228438 -5.14496201 69.74073945
 49.42755262 59.55149728 52.81258397 -5.14555776 -5.15791044 -5.15791044
 58.97203118 39.80509615 40.27500732 -5.15791044 -5.15791044 -5.15791044
 -5.15791044 -5.15791044 -5.1455253  -5.15062284]",12.677139272776289,5.840713739395142
24,0.06883168622790814*abs(-1.6480266121940994*x1+0.7272430533409766)**3+1.1213927156271315/1.3457758094532375*log(0.3968295359073224*x1)+1.6702722203121767,C*abs(C*x1+C)**3+C/C*log(C*x1)+C,"[ 9.87196231 29.82324082 21.37424512  9.04626648  7.26402088 27.83505877
 15.7806006  19.52329395  9.34184518  8.52044609 13.84213079 10.6465969
 12.08489147 13.41958823 22.04017344 10.78492719 26.03140256 13.91109306
 15.89879504 17.43418516 14.54266851 16.60402284 11.91397344 10.07944973
  7.19369371 14.96172586 25.37953993 24.55800209 15.61292846 13.47415841
  8.49149761 18.81237807  7.81066529 15.80333099 14.51646258 28.86269822
 11.33610599 12.6150869  21.19641337 11.6412072  11.8828324  31.72139999
 15.49469143 20.00714603 26.76115216  8.63495943 10.91296176 19.51695702
 17.1152351  23.32985232 19.96303    23.8969773  30.08296027 18.93749087
  9.16661046 30.80410478 14.0270472  27.08819718 19.84715715 10.4980378
 10.92650341 19.01558    18.46677216 16.94967069 14.24121501 11.28929012
  8.92449216  8.96586493 17.88650874 25.35996638 10.7126189  18.02851326
 25.57724432 11.62597018]",0.22646478574167841,8.080703973770142
